"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX"
"165","832","832","832","0.032797232270240784","0.032797232270240784","0.032797232270240784","998","998","998","0.03684272617101669","0.03684272617101669","0.03684272617101669","998","998","998","0.031070169061422348","0.031070169061422348","0.031070169061422348","998","998","998","0.05175432190299034","0.05175432190299034","0.05175432190299034","998","998","998","0.024947263300418854","0.024947263300418854","0.024947263300418854","832","832","832","0.028936369344592094","0.028936369344592094","0.028936369344592094","998","998","998","0.04312499985098839","0.04312499985098839","0.04312499985098839","998","998","998","0.018479550257325172","0.018479550257325172","0.018479550257325172"
"166","837","837","837","0.028332941234111786","0.028332941234111786","0.028332941234111786","1004","1004","1004","0.03914712369441986","0.03914712369441986","0.03914712369441986","1004","1004","1004","0.032982561737298965","0.032982561737298965","0.032982561737298965","1004","1004","1004","0.05284613370895386","0.05284613370895386","0.05284613370895386","1004","1004","1004","0.07159778475761414","0.07159778475761414","0.07159778475761414","837","837","837","0.05473864823579788","0.05473864823579788","0.05473864823579788","1004","1004","1004","0.037606336176395416","0.037606336176395416","0.037606336176395416","1004","1004","1004","0.03777468204498291","0.03777468204498291","0.03777468204498291"
"167","842","842","842","0.024537427350878716","0.024537427350878716","0.024537427350878716","1010","1010","1010","0.02050226554274559","0.02050226554274559","0.02050226554274559","1010","1010","1010","0.03794831782579422","0.03794831782579422","0.03794831782579422","1010","1010","1010","0.05889080837368965","0.05889080837368965","0.05889080837368965","1010","1010","1010","0.044623345136642456","0.044623345136642456","0.044623345136642456","842","842","842","0.024582820013165474","0.024582820013165474","0.024582820013165474","1010","1010","1010","0.03579268977046013","0.03579268977046013","0.03579268977046013","1010","1010","1010","0.035336997359991074","0.035336997359991074","0.035336997359991074"
"168","847","847","847","0.028255514800548553","0.028255514800548553","0.028255514800548553","1016","1016","1016","0.030726732686161995","0.030726732686161995","0.030726732686161995","1016","1016","1016","0.027536604553461075","0.027536604553461075","0.027536604553461075","1016","1016","1016","0.050978731364011765","0.050978731364011765","0.050978731364011765","1016","1016","1016","0.04237980395555496","0.04237980395555496","0.04237980395555496","847","847","847","0.027507776394486427","0.027507776394486427","0.027507776394486427","1016","1016","1016","0.038576968014240265","0.038576968014240265","0.038576968014240265","1016","1016","1016","0.012766651809215546","0.012766651809215546","0.012766651809215546"
"169","852","852","852","0.028295962139964104","0.028295962139964104","0.028295962139964104","1022","1022","1022","0.050051383674144745","0.050051383674144745","0.050051383674144745","1022","1022","1022","0.021537398919463158","0.021537398919463158","0.021537398919463158","1022","1022","1022","0.06167546659708023","0.06167546659708023","0.06167546659708023","1022","1022","1022","0.032330017536878586","0.032330017536878586","0.032330017536878586","852","852","852","0.02118568867444992","0.02118568867444992","0.02118568867444992","1022","1022","1022","0.02699107863008976","0.02699107863008976","0.02699107863008976","1022","1022","1022","0.03418823331594467","0.03418823331594467","0.03418823331594467"
"170","857","857","857","0.05095722898840904","0.05095722898840904","0.05095722898840904","1028","1028","1028","0.02646913006901741","0.02646913006901741","0.02646913006901741","1028","1028","1028","0.026471232995390892","0.026471232995390892","0.026471232995390892","1028","1028","1028","0.06947898864746094","0.06947898864746094","0.06947898864746094","1028","1028","1028","0.01803487539291382","0.01803487539291382","0.01803487539291382","857","857","857","0.026312248781323433","0.026312248781323433","0.026312248781323433","1028","1028","1028","0.04389354586601257","0.04389354586601257","0.04389354586601257","1028","1028","1028","0.031413234770298004","0.031413234770298004","0.031413234770298004"
"171","862","862","862","0.018906909972429276","0.018906909972429276","0.018906909972429276","1034","1034","1034","0.032829999923706055","0.032829999923706055","0.032829999923706055","1034","1034","1034","0.03141646459698677","0.03141646459698677","0.03141646459698677","1034","1034","1034","0.03001231886446476","0.03001231886446476","0.03001231886446476","1034","1034","1034","0.038471076637506485","0.038471076637506485","0.038471076637506485","862","862","862","0.017813803628087044","0.017813803628087044","0.017813803628087044","1034","1034","1034","0.03648301959037781","0.03648301959037781","0.03648301959037781","1034","1034","1034","0.019977357238531113","0.019977357238531113","0.019977357238531113"
"172","867","867","867","0.024048371240496635","0.024048371240496635","0.024048371240496635","1040","1040","1040","0.03716880828142166","0.03716880828142166","0.03716880828142166","1040","1040","1040","0.01719679869711399","0.01719679869711399","0.01719679869711399","1040","1040","1040","0.057512614876031876","0.057512614876031876","0.057512614876031876","1040","1040","1040","0.029399676248431206","0.029399676248431206","0.029399676248431206","867","867","867","0.03606536239385605","0.03606536239385605","0.03606536239385605","1040","1040","1040","0.04719579592347145","0.04719579592347145","0.04719579592347145","1040","1040","1040","0.03416886180639267","0.03416886180639267","0.03416886180639267"
"173","872","872","872","0.04436304047703743","0.04436304047703743","0.04436304047703743","1046","1046","1046","0.04001055657863617","0.04001055657863617","0.04001055657863617","1046","1046","1046","0.042543359100818634","0.042543359100818634","0.042543359100818634","1046","1046","1046","0.033085789531469345","0.033085789531469345","0.033085789531469345","1046","1046","1046","0.03320090472698212","0.03320090472698212","0.03320090472698212","872","872","872","0.038731031119823456","0.038731031119823456","0.038731031119823456","1046","1046","1046","0.04051760211586952","0.04051760211586952","0.04051760211586952","1046","1046","1046","0.02257089503109455","0.02257089503109455","0.02257089503109455"
"174","877","877","877","0.04469921067357063","0.04469921067357063","0.04469921067357063","1052","1052","1052","0.03308097645640373","0.03308097645640373","0.03308097645640373","1052","1052","1052","0.040810540318489075","0.040810540318489075","0.040810540318489075","1052","1052","1052","0.051310937851667404","0.051310937851667404","0.051310937851667404","1052","1052","1052","0.038096487522125244","0.038096487522125244","0.038096487522125244","877","877","877","0.06700479984283447","0.06700479984283447","0.06700479984283447","1052","1052","1052","0.037878427654504776","0.037878427654504776","0.037878427654504776","1052","1052","1052","0.0325479730963707","0.0325479730963707","0.0325479730963707"
"175","882","882","882","0.02544246055185795","0.02544246055185795","0.02544246055185795","1058","1058","1058","0.03778177127242088","0.03778177127242088","0.03778177127242088","1058","1058","1058","0.026020631194114685","0.026020631194114685","0.026020631194114685","1058","1058","1058","0.0700562372803688","0.0700562372803688","0.0700562372803688","1058","1058","1058","0.0273607037961483","0.0273607037961483","0.0273607037961483","882","882","882","0.033780522644519806","0.033780522644519806","0.033780522644519806","1058","1058","1058","0.024418268352746964","0.024418268352746964","0.024418268352746964","1058","1058","1058","0.02407938987016678","0.02407938987016678","0.02407938987016678"
"176","887","887","887","0.02616126276552677","0.02616126276552677","0.02616126276552677","1064","1064","1064","0.04131504148244858","0.04131504148244858","0.04131504148244858","1064","1064","1064","0.03767142817378044","0.03767142817378044","0.03767142817378044","1064","1064","1064","0.02411479875445366","0.02411479875445366","0.02411479875445366","1064","1064","1064","0.04608973488211632","0.04608973488211632","0.04608973488211632","887","887","887","0.024733344092965126","0.024733344092965126","0.024733344092965126","1064","1064","1064","0.023364242166280746","0.023364242166280746","0.023364242166280746","1064","1064","1064","0.020732522010803223","0.020732522010803223","0.020732522010803223"
"177","892","892","892","0.026798661798238754","0.026798661798238754","0.026798661798238754","1070","1070","1070","0.0398654006421566","0.0398654006421566","0.0398654006421566","1070","1070","1070","0.032323651015758514","0.032323651015758514","0.032323651015758514","1070","1070","1070","0.028316153213381767","0.028316153213381767","0.028316153213381767","1070","1070","1070","0.03491442650556564","0.03491442650556564","0.03491442650556564","892","892","892","0.06248912587761879","0.06248912587761879","0.06248912587761879","1070","1070","1070","0.02925465814769268","0.02925465814769268","0.02925465814769268","1070","1070","1070","0.04091959446668625","0.04091959446668625","0.04091959446668625"
"178","897","897","897","0.025055784732103348","0.025055784732103348","0.025055784732103348","1076","1076","1076","0.03616257756948471","0.03616257756948471","0.03616257756948471","1076","1076","1076","0.039691053330898285","0.039691053330898285","0.039691053330898285","1076","1076","1076","0.02269037254154682","0.02269037254154682","0.02269037254154682","1076","1076","1076","0.03283600136637688","0.03283600136637688","0.03283600136637688","897","897","897","0.03914415463805199","0.03914415463805199","0.03914415463805199","1076","1076","1076","0.02363640069961548","0.02363640069961548","0.02363640069961548","1076","1076","1076","0.05935429036617279","0.05935429036617279","0.05935429036617279"
"179","902","902","902","0.06092459708452225","0.06092459708452225","0.06092459708452225","1082","1082","1082","0.03179296851158142","0.03179296851158142","0.03179296851158142","1082","1082","1082","0.026120733469724655","0.026120733469724655","0.026120733469724655","1082","1082","1082","0.03294849023222923","0.03294849023222923","0.03294849023222923","1082","1082","1082","0.05630270764231682","0.05630270764231682","0.05630270764231682","902","902","902","0.04082825034856796","0.04082825034856796","0.04082825034856796","1082","1082","1082","0.031585995107889175","0.031585995107889175","0.031585995107889175","1082","1082","1082","0.027566036209464073","0.027566036209464073","0.027566036209464073"
"180","907","907","907","0.040723685175180435","0.040723685175180435","0.040723685175180435","1088","1088","1088","0.024119317531585693","0.024119317531585693","0.024119317531585693","1088","1088","1088","0.03347036987543106","0.03347036987543106","0.03347036987543106","1088","1088","1088","0.025949325412511826","0.025949325412511826","0.025949325412511826","1088","1088","1088","0.0391753725707531","0.0391753725707531","0.0391753725707531","907","907","907","0.019574817270040512","0.019574817270040512","0.019574817270040512","1088","1088","1088","0.049727559089660645","0.049727559089660645","0.049727559089660645","1088","1088","1088","0.020707739517092705","0.020707739517092705","0.020707739517092705"
"181","912","912","912","0.04552191123366356","0.04552191123366356","0.04552191123366356","1094","1094","1094","0.04419167339801788","0.04419167339801788","0.04419167339801788","1094","1094","1094","0.02236984111368656","0.02236984111368656","0.02236984111368656","1094","1094","1094","0.016674742102622986","0.016674742102622986","0.016674742102622986","1094","1094","1094","0.030395453795790672","0.030395453795790672","0.030395453795790672","912","912","912","0.032518304884433746","0.032518304884433746","0.032518304884433746","1094","1094","1094","0.031189123168587685","0.031189123168587685","0.031189123168587685","1094","1094","1094","0.03373969346284866","0.03373969346284866","0.03373969346284866"
"182","917","917","917","0.021656345576047897","0.021656345576047897","0.021656345576047897","1100","1100","1100","0.03801514953374863","0.03801514953374863","0.03801514953374863","1100","1100","1100","0.032641466706991196","0.032641466706991196","0.032641466706991196","1100","1100","1100","0.0224551223218441","0.0224551223218441","0.0224551223218441","1100","1100","1100","0.03773176297545433","0.03773176297545433","0.03773176297545433","917","917","917","0.038415346294641495","0.038415346294641495","0.038415346294641495","1100","1100","1100","0.028948191553354263","0.028948191553354263","0.028948191553354263","1100","1100","1100","0.01466907188296318","0.01466907188296318","0.01466907188296318"
"183","922","922","922","0.04331858456134796","0.04331858456134796","0.04331858456134796","1106","1106","1106","0.022762751206755638","0.022762751206755638","0.022762751206755638","1106","1106","1106","0.02817118540406227","0.02817118540406227","0.02817118540406227","1106","1106","1106","0.026378056034445763","0.026378056034445763","0.026378056034445763","1106","1106","1106","0.039693716913461685","0.039693716913461685","0.039693716913461685","922","922","922","0.025202635675668716","0.025202635675668716","0.025202635675668716","1106","1106","1106","0.03238401934504509","0.03238401934504509","0.03238401934504509","1106","1106","1106","0.044330380856990814","0.044330380856990814","0.044330380856990814"
"184","927","927","927","0.013381404802203178","0.013381404802203178","0.013381404802203178","1112","1112","1112","0.04590249061584473","0.04590249061584473","0.04590249061584473","1112","1112","1112","0.03860596939921379","0.03860596939921379","0.03860596939921379","1112","1112","1112","0.03261067718267441","0.03261067718267441","0.03261067718267441","1112","1112","1112","0.024654263630509377","0.024654263630509377","0.024654263630509377","927","927","927","0.029595425352454185","0.029595425352454185","0.029595425352454185","1112","1112","1112","0.024036001414060593","0.024036001414060593","0.024036001414060593","1112","1112","1112","0.01750633865594864","0.01750633865594864","0.01750633865594864"
"185","932","932","932","0.029029879719018936","0.029029879719018936","0.029029879719018936","1118","1118","1118","0.028370652347803116","0.028370652347803116","0.028370652347803116","1118","1118","1118","0.036012280732393265","0.036012280732393265","0.036012280732393265","1118","1118","1118","0.05735810473561287","0.05735810473561287","0.05735810473561287","1118","1118","1118","0.030796289443969727","0.030796289443969727","0.030796289443969727","932","932","932","0.034484658390283585","0.034484658390283585","0.034484658390283585","1118","1118","1118","0.03988811746239662","0.03988811746239662","0.03988811746239662","1118","1118","1118","0.023901762440800667","0.023901762440800667","0.023901762440800667"
