"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf__MAX"
"147","742","742","742","0.0016306692268699408","0.0016306692268699408","0.0016306692268699408","890","890","890","0.000914399977773428","0.000914399977773428","0.000914399977773428","890","890","890","0.0010753312380984426","0.0010753312380984426","0.0010753312380984426","890","890","890","0.0009687229758128524","0.0009687229758128524","0.0009687229758128524","890","890","890","0.0012435702374204993","0.0012435702374204993","0.0012435702374204993","742","742","742","0.0009808237664401531","0.0009808237664401531","0.0009808237664401531","890","890","890","0.0010987677378579974","0.0010987677378579974","0.0010987677378579974","890","890","890","0.001413550227880478","0.001413550227880478","0.001413550227880478"
"148","747","747","747","0.0010705875465646386","0.0010705875465646386","0.0010705875465646386","896","896","896","0.0012359158135950565","0.0012359158135950565","0.0012359158135950565","896","896","896","0.001003117416985333","0.001003117416985333","0.001003117416985333","896","896","896","0.001263730227947235","0.001263730227947235","0.001263730227947235","896","896","896","0.0009738780208863318","0.0009738780208863318","0.0009738780208863318","747","747","747","0.0007722274167463183","0.0007722274167463183","0.0007722274167463183","896","896","896","0.0008690908434800804","0.0008690908434800804","0.0008690908434800804","896","896","896","0.0011876642238348722","0.0011876642238348722","0.0011876642238348722"
"149","752","752","752","0.001356645138002932","0.001356645138002932","0.001356645138002932","902","902","902","0.0015244579408317804","0.0015244579408317804","0.0015244579408317804","902","902","902","0.0014989657793194056","0.0014989657793194056","0.0014989657793194056","902","902","902","0.001626068027690053","0.001626068027690053","0.001626068027690053","902","902","902","0.0014829534338787198","0.0014829534338787198","0.0014829534338787198","752","752","752","0.000888115435373038","0.000888115435373038","0.000888115435373038","902","902","902","0.0010118249338120222","0.0010118249338120222","0.0010118249338120222","902","902","902","0.001559281605295837","0.001559281605295837","0.001559281605295837"
"150","757","757","757","0.0012897021370008588","0.0012897021370008588","0.0012897021370008588","908","908","908","0.0017244855407625437","0.0017244855407625437","0.0017244855407625437","908","908","908","0.0015714389737695456","0.0015714389737695456","0.0015714389737695456","908","908","908","0.0016166133573278785","0.0016166133573278785","0.0016166133573278785","908","908","908","0.0016057674074545503","0.0016057674074545503","0.0016057674074545503","757","757","757","0.0014025364071130753","0.0014025364071130753","0.0014025364071130753","908","908","908","0.0016329712234437466","0.0016329712234437466","0.0016329712234437466","908","908","908","0.0016156297642737627","0.0016156297642737627","0.0016156297642737627"
"151","762","762","762","0.0010657801758497953","0.0010657801758497953","0.0010657801758497953","914","914","914","0.0014479582896456122","0.0014479582896456122","0.0014479582896456122","914","914","914","0.0012429909547790885","0.0012429909547790885","0.0012429909547790885","914","914","914","0.0017530390759930015","0.0017530390759930015","0.0017530390759930015","914","914","914","0.001342420233413577","0.001342420233413577","0.001342420233413577","762","762","762","0.0012091010576114058","0.0012091010576114058","0.0012091010576114058","914","914","914","0.0012824487639591098","0.0012824487639591098","0.0012824487639591098","914","914","914","0.0023710564710199833","0.0023710564710199833","0.0023710564710199833"
"152","767","767","767","0.0010536708869040012","0.0010536708869040012","0.0010536708869040012","920","920","920","0.0016489800764247775","0.0016489800764247775","0.0016489800764247775","920","920","920","0.0015333773335441947","0.0015333773335441947","0.0015333773335441947","920","920","920","0.0016216025687754154","0.0016216025687754154","0.0016216025687754154","920","920","920","0.001061971066519618","0.001061971066519618","0.001061971066519618","767","767","767","0.0011950201587751508","0.0011950201587751508","0.0011950201587751508","920","920","920","0.0022056137677282095","0.0022056137677282095","0.0022056137677282095","920","920","920","0.0012399617116898298","0.0012399617116898298","0.0012399617116898298"
"153","772","772","772","0.0014904870186001062","0.0014904870186001062","0.0014904870186001062","926","926","926","0.0012802694691345096","0.0012802694691345096","0.0012802694691345096","926","926","926","0.0008645507041364908","0.0008645507041364908","0.0008645507041364908","926","926","926","0.0013754535466432571","0.0013754535466432571","0.0013754535466432571","926","926","926","0.0017371183494105935","0.0017371183494105935","0.0017371183494105935","772","772","772","0.000914529780857265","0.000914529780857265","0.000914529780857265","926","926","926","0.0014625012408941984","0.0014625012408941984","0.0014625012408941984","926","926","926","0.0013591249007731676","0.0013591249007731676","0.0013591249007731676"
"154","777","777","777","0.0019129443680867553","0.0019129443680867553","0.0019129443680867553","932","932","932","0.0012836591340601444","0.0012836591340601444","0.0012836591340601444","932","932","932","0.0014185330364853144","0.0014185330364853144","0.0014185330364853144","932","932","932","0.0012074642581865191","0.0012074642581865191","0.0012074642581865191","932","932","932","0.001468055765144527","0.001468055765144527","0.001468055765144527","777","777","777","0.0012389556504786015","0.0012389556504786015","0.0012389556504786015","932","932","932","0.0016581983072683215","0.0016581983072683215","0.0016581983072683215","932","932","932","0.0012145207729190588","0.0012145207729190588","0.0012145207729190588"
"155","782","782","782","0.0016952151199802756","0.0016952151199802756","0.0016952151199802756","938","938","938","0.0016735889948904514","0.0016735889948904514","0.0016735889948904514","938","938","938","0.0018674047896638513","0.0018674047896638513","0.0018674047896638513","938","938","938","0.0012143809581175447","0.0012143809581175447","0.0012143809581175447","938","938","938","0.0020818905904889107","0.0020818905904889107","0.0020818905904889107","782","782","782","0.0014490279136225581","0.0014490279136225581","0.0014490279136225581","938","938","938","0.0018451614305377007","0.0018451614305377007","0.0018451614305377007","938","938","938","0.0018471649382263422","0.0018471649382263422","0.0018471649382263422"
"156","787","787","787","0.0015853496734052896","0.0015853496734052896","0.0015853496734052896","944","944","944","0.0016758933197706938","0.0016758933197706938","0.0016758933197706938","944","944","944","0.0013348085340112448","0.0013348085340112448","0.0013348085340112448","944","944","944","0.0016134900506585836","0.0016134900506585836","0.0016134900506585836","944","944","944","0.001171358861029148","0.001171358861029148","0.001171358861029148","787","787","787","0.0011165833566337824","0.0011165833566337824","0.0011165833566337824","944","944","944","0.0015976562863215804","0.0015976562863215804","0.0015976562863215804","944","944","944","0.001129453768953681","0.001129453768953681","0.001129453768953681"
"157","792","792","792","0.0011310182744637132","0.0011310182744637132","0.0011310182744637132","950","950","950","0.0016669657779857516","0.0016669657779857516","0.0016669657779857516","950","950","950","0.0012194158043712378","0.0012194158043712378","0.0012194158043712378","950","950","950","0.001113826292566955","0.001113826292566955","0.001113826292566955","950","950","950","0.0011985012097284198","0.0011985012097284198","0.0011985012097284198","792","792","792","0.001725854817777872","0.001725854817777872","0.001725854817777872","950","950","950","0.0008535984088666737","0.0008535984088666737","0.0008535984088666737","950","950","950","0.0010111437877640128","0.0010111437877640128","0.0010111437877640128"
"158","797","797","797","0.0013522201916202903","0.0013522201916202903","0.0013522201916202903","956","956","956","0.0013791254023090005","0.0013791254023090005","0.0013791254023090005","956","956","956","0.0010824701748788357","0.0010824701748788357","0.0010824701748788357","956","956","956","0.0013006445951759815","0.0013006445951759815","0.0013006445951759815","956","956","956","0.0011796974577009678","0.0011796974577009678","0.0011796974577009678","797","797","797","0.0014623075257986784","0.0014623075257986784","0.0014623075257986784","956","956","956","0.0013999876100569963","0.0013999876100569963","0.0013999876100569963","956","956","956","0.0009022419108077884","0.0009022419108077884","0.0009022419108077884"
"159","802","802","802","0.0011445655254647136","0.0011445655254647136","0.0011445655254647136","962","962","962","0.0014110825723037124","0.0014110825723037124","0.0014110825723037124","962","962","962","0.0012468050699681044","0.0012468050699681044","0.0012468050699681044","962","962","962","0.0013958173803985119","0.0013958173803985119","0.0013958173803985119","962","962","962","0.0017561552813276649","0.0017561552813276649","0.0017561552813276649","802","802","802","0.000710734399035573","0.000710734399035573","0.000710734399035573","962","962","962","0.001528543303720653","0.001528543303720653","0.001528543303720653","962","962","962","0.001603325828909874","0.001603325828909874","0.001603325828909874"
"160","807","807","807","0.0015148490201681852","0.0015148490201681852","0.0015148490201681852","968","968","968","0.0015415422385558486","0.0015415422385558486","0.0015415422385558486","968","968","968","0.0012028756318613887","0.0012028756318613887","0.0012028756318613887","968","968","968","0.0011072919005528092","0.0011072919005528092","0.0011072919005528092","968","968","968","0.002014466794207692","0.002014466794207692","0.002014466794207692","807","807","807","0.0013412002008408308","0.0013412002008408308","0.0013412002008408308","968","968","968","0.0014262211043387651","0.0014262211043387651","0.0014262211043387651","968","968","968","0.002049798611551523","0.002049798611551523","0.002049798611551523"
"161","812","812","812","0.001683495589531958","0.001683495589531958","0.001683495589531958","974","974","974","0.0019485590746626258","0.0019485590746626258","0.0019485590746626258","974","974","974","0.0019295579986646771","0.0019295579986646771","0.0019295579986646771","974","974","974","0.0012167028617113829","0.0012167028617113829","0.0012167028617113829","974","974","974","0.001901518669910729","0.001901518669910729","0.001901518669910729","812","812","812","0.00188528373837471","0.00188528373837471","0.00188528373837471","974","974","974","0.0008316559833474457","0.0008316559833474457","0.0008316559833474457","974","974","974","0.0014837640337646008","0.0014837640337646008","0.0014837640337646008"
"162","817","817","817","0.0016224334249272943","0.0016224334249272943","0.0016224334249272943","980","980","980","0.0011688234517350793","0.0011688234517350793","0.0011688234517350793","980","980","980","0.0016055239830166101","0.0016055239830166101","0.0016055239830166101","980","980","980","0.0016560932854190469","0.0016560932854190469","0.0016560932854190469","980","980","980","0.0016047183889895678","0.0016047183889895678","0.0016047183889895678","817","817","817","0.0014478047378361225","0.0014478047378361225","0.0014478047378361225","980","980","980","0.0014119275147095323","0.0014119275147095323","0.0014119275147095323","980","980","980","0.001371311373077333","0.001371311373077333","0.001371311373077333"
"163","822","822","822","0.0017403040546923876","0.0017403040546923876","0.0017403040546923876","986","986","986","0.0012418226106092334","0.0012418226106092334","0.0012418226106092334","986","986","986","0.0018737034406512976","0.0018737034406512976","0.0018737034406512976","986","986","986","0.0009579594479873776","0.0009579594479873776","0.0009579594479873776","986","986","986","0.001369823468849063","0.001369823468849063","0.001369823468849063","822","822","822","0.0016546756960451603","0.0016546756960451603","0.0016546756960451603","986","986","986","0.0012414200464263558","0.0012414200464263558","0.0012414200464263558","986","986","986","0.0016128139104694128","0.0016128139104694128","0.0016128139104694128"
"164","827","827","827","0.0013101771473884583","0.0013101771473884583","0.0013101771473884583","992","992","992","0.0018831230700016022","0.0018831230700016022","0.0018831230700016022","992","992","992","0.0010870745172724128","0.0010870745172724128","0.0010870745172724128","992","992","992","0.0013981355587020516","0.0013981355587020516","0.0013981355587020516","992","992","992","0.00154862308409065","0.00154862308409065","0.00154862308409065","827","827","827","0.0012352268677204847","0.0012352268677204847","0.0012352268677204847","992","992","992","0.0020223127212375402","0.0020223127212375402","0.0020223127212375402","992","992","992","0.0012753537157550454","0.0012753537157550454","0.0012753537157550454"
"165","832","832","832","0.0014263758203014731","0.0014263758203014731","0.0014263758203014731","998","998","998","0.0012526283971965313","0.0012526283971965313","0.0012526283971965313","998","998","998","0.0020367903634905815","0.0020367903634905815","0.0020367903634905815","998","998","998","0.0015717976493760943","0.0015717976493760943","0.0015717976493760943","998","998","998","0.0012354187201708555","0.0012354187201708555","0.0012354187201708555","832","832","832","0.0018074035178869963","0.0018074035178869963","0.0018074035178869963","998","998","998","0.0011944841826334596","0.0011944841826334596","0.0011944841826334596","998","998","998","0.0012490322114899755","0.0012490322114899755","0.0012490322114899755"
"166","837","837","837","0.0008373777382075787","0.0008373777382075787","0.0008373777382075787","1004","1004","1004","0.0012710730079561472","0.0012710730079561472","0.0012710730079561472","1004","1004","1004","0.0014258300652727485","0.0014258300652727485","0.0014258300652727485","1004","1004","1004","0.0014836378395557404","0.0014836378395557404","0.0014836378395557404","1004","1004","1004","0.0014280059840530157","0.0014280059840530157","0.0014280059840530157","837","837","837","0.0010654914658516645","0.0010654914658516645","0.0010654914658516645","1004","1004","1004","0.0010091105941683054","0.0010091105941683054","0.0010091105941683054","1004","1004","1004","0.001148552866652608","0.001148552866652608","0.001148552866652608"
"167","842","842","842","0.0016593487234786153","0.0016593487234786153","0.0016593487234786153","1010","1010","1010","0.0010704288724809885","0.0010704288724809885","0.0010704288724809885","1010","1010","1010","0.0012264339020475745","0.0012264339020475745","0.0012264339020475745","1010","1010","1010","0.0017360906349495053","0.0017360906349495053","0.0017360906349495053","1010","1010","1010","0.0009546299697831273","0.0009546299697831273","0.0009546299697831273","842","842","842","0.0013753494713455439","0.0013753494713455439","0.0013753494713455439","1010","1010","1010","0.001242063706740737","0.001242063706740737","0.001242063706740737","1010","1010","1010","0.0011183420429006219","0.0011183420429006219","0.0011183420429006219"
"168","847","847","847","0.0013856688747182488","0.0013856688747182488","0.0013856688747182488","1016","1016","1016","0.0011974867666140199","0.0011974867666140199","0.0011974867666140199","1016","1016","1016","0.0017758732428774238","0.0017758732428774238","0.0017758732428774238","1016","1016","1016","0.0010562791721895337","0.0010562791721895337","0.0010562791721895337","1016","1016","1016","0.001687231590040028","0.001687231590040028","0.001687231590040028","847","847","847","0.001599368522875011","0.001599368522875011","0.001599368522875011","1016","1016","1016","0.0017390791326761246","0.0017390791326761246","0.0017390791326761246","1016","1016","1016","0.0015516126295551658","0.0015516126295551658","0.0015516126295551658"
