"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu__MAX"
"144","726","726","726","0.035406265407800674","0.035406265407800674","0.035406265407800674","871","871","871","0.040838684886693954","0.040838684886693954","0.040838684886693954","871","871","871","0.03301647678017616","0.03301647678017616","0.03301647678017616","871","871","871","0.08739826828241348","0.08739826828241348","0.08739826828241348","871","871","871","0.04919246956706047","0.04919246956706047","0.04919246956706047","726","726","726","0.08483818173408508","0.08483818173408508","0.08483818173408508","871","871","871","0.039617493748664856","0.039617493748664856","0.039617493748664856","871","871","871","0.0985434502363205","0.0985434502363205","0.0985434502363205"
"145","731","731","731","0.049514178186655045","0.049514178186655045","0.049514178186655045","877","877","877","0.048855800181627274","0.048855800181627274","0.048855800181627274","877","877","877","0.0454024001955986","0.0454024001955986","0.0454024001955986","877","877","877","0.03362507000565529","0.03362507000565529","0.03362507000565529","877","877","877","0.03324153274297714","0.03324153274297714","0.03324153274297714","731","731","731","0.07580069452524185","0.07580069452524185","0.07580069452524185","877","877","877","0.02112250030040741","0.02112250030040741","0.02112250030040741","877","877","877","0.10152705013751984","0.10152705013751984","0.10152705013751984"
"146","736","736","736","0.03981727361679077","0.03981727361679077","0.03981727361679077","883","883","883","0.033183928579092026","0.033183928579092026","0.033183928579092026","883","883","883","0.05178713798522949","0.05178713798522949","0.05178713798522949","883","883","883","0.061897605657577515","0.061897605657577515","0.061897605657577515","883","883","883","0.018785128369927406","0.018785128369927406","0.018785128369927406","736","736","736","0.09221429377794266","0.09221429377794266","0.09221429377794266","883","883","883","0.028093090280890465","0.028093090280890465","0.028093090280890465","883","883","883","0.053537044674158096","0.053537044674158096","0.053537044674158096"
"147","741","741","741","0.045561932027339935","0.045561932027339935","0.045561932027339935","889","889","889","0.038667917251586914","0.038667917251586914","0.038667917251586914","889","889","889","0.051937635987997055","0.051937635987997055","0.051937635987997055","889","889","889","0.07852105051279068","0.07852105051279068","0.07852105051279068","889","889","889","0.038086291402578354","0.038086291402578354","0.038086291402578354","741","741","741","0.04772224649786949","0.04772224649786949","0.04772224649786949","889","889","889","0.04316394403576851","0.04316394403576851","0.04316394403576851","889","889","889","0.05398373305797577","0.05398373305797577","0.05398373305797577"
"148","746","746","746","0.04299788922071457","0.04299788922071457","0.04299788922071457","895","895","895","0.039772383868694305","0.039772383868694305","0.039772383868694305","895","895","895","0.047011733055114746","0.047011733055114746","0.047011733055114746","895","895","895","0.0843316838145256","0.0843316838145256","0.0843316838145256","895","895","895","0.028801485896110535","0.028801485896110535","0.028801485896110535","746","746","746","0.04888719320297241","0.04888719320297241","0.04888719320297241","895","895","895","0.031691018491983414","0.031691018491983414","0.031691018491983414","895","895","895","0.04177471995353699","0.04177471995353699","0.04177471995353699"
"149","751","751","751","0.04806644469499588","0.04806644469499588","0.04806644469499588","901","901","901","0.06369300931692123","0.06369300931692123","0.06369300931692123","901","901","901","0.0502149723470211","0.0502149723470211","0.0502149723470211","901","901","901","0.06228262931108475","0.06228262931108475","0.06228262931108475","901","901","901","0.07399943470954895","0.07399943470954895","0.07399943470954895","751","751","751","0.03456513583660126","0.03456513583660126","0.03456513583660126","901","901","901","0.06535990536212921","0.06535990536212921","0.06535990536212921","901","901","901","0.05605408549308777","0.05605408549308777","0.05605408549308777"
"150","756","756","756","0.03968321159482002","0.03968321159482002","0.03968321159482002","907","907","907","0.06708218902349472","0.06708218902349472","0.06708218902349472","907","907","907","0.05796694755554199","0.05796694755554199","0.05796694755554199","907","907","907","0.07086537033319473","0.07086537033319473","0.07086537033319473","907","907","907","0.04613194242119789","0.04613194242119789","0.04613194242119789","756","756","756","0.0765891820192337","0.0765891820192337","0.0765891820192337","907","907","907","0.027837863191962242","0.027837863191962242","0.027837863191962242","907","907","907","0.05241149291396141","0.05241149291396141","0.05241149291396141"
"151","761","761","761","0.032206762582063675","0.032206762582063675","0.032206762582063675","913","913","913","0.06181947514414787","0.06181947514414787","0.06181947514414787","913","913","913","0.03837007284164429","0.03837007284164429","0.03837007284164429","913","913","913","0.09200722724199295","0.09200722724199295","0.09200722724199295","913","913","913","0.04536532238125801","0.04536532238125801","0.04536532238125801","761","761","761","0.04289072006940842","0.04289072006940842","0.04289072006940842","913","913","913","0.06486533582210541","0.06486533582210541","0.06486533582210541","913","913","913","0.04615211859345436","0.04615211859345436","0.04615211859345436"
"152","766","766","766","0.03810825198888779","0.03810825198888779","0.03810825198888779","919","919","919","0.08595716953277588","0.08595716953277588","0.08595716953277588","919","919","919","0.05105330049991608","0.05105330049991608","0.05105330049991608","919","919","919","0.053684599697589874","0.053684599697589874","0.053684599697589874","919","919","919","0.0891980230808258","0.0891980230808258","0.0891980230808258","766","766","766","0.04541024938225746","0.04541024938225746","0.04541024938225746","919","919","919","0.040436796844005585","0.040436796844005585","0.040436796844005585","919","919","919","0.04091140255331993","0.04091140255331993","0.04091140255331993"
"153","771","771","771","0.048709701746702194","0.048709701746702194","0.048709701746702194","925","925","925","0.04936392977833748","0.04936392977833748","0.04936392977833748","925","925","925","0.04551972448825836","0.04551972448825836","0.04551972448825836","925","925","925","0.05950304493308067","0.05950304493308067","0.05950304493308067","925","925","925","0.047148317098617554","0.047148317098617554","0.047148317098617554","771","771","771","0.049238238483667374","0.049238238483667374","0.049238238483667374","925","925","925","0.055349305272102356","0.055349305272102356","0.055349305272102356","925","925","925","0.049347322434186935","0.049347322434186935","0.049347322434186935"
"154","776","776","776","0.06167684122920036","0.06167684122920036","0.06167684122920036","931","931","931","0.06358194351196289","0.06358194351196289","0.06358194351196289","931","931","931","0.05018113926053047","0.05018113926053047","0.05018113926053047","931","931","931","0.05078184977173805","0.05078184977173805","0.05078184977173805","931","931","931","0.048781365156173706","0.048781365156173706","0.048781365156173706","776","776","776","0.04400188848376274","0.04400188848376274","0.04400188848376274","931","931","931","0.037682175636291504","0.037682175636291504","0.037682175636291504","931","931","931","0.04061312600970268","0.04061312600970268","0.04061312600970268"
"155","781","781","781","0.07267215847969055","0.07267215847969055","0.07267215847969055","937","937","937","0.0609329529106617","0.0609329529106617","0.0609329529106617","937","937","937","0.05983951315283775","0.05983951315283775","0.05983951315283775","937","937","937","0.07038450241088867","0.07038450241088867","0.07038450241088867","937","937","937","0.04295077174901962","0.04295077174901962","0.04295077174901962","781","781","781","0.024329759180545807","0.024329759180545807","0.024329759180545807","937","937","937","0.03013833425939083","0.03013833425939083","0.03013833425939083","937","937","937","0.03696509450674057","0.03696509450674057","0.03696509450674057"
"156","786","786","786","0.02689984068274498","0.02689984068274498","0.02689984068274498","943","943","943","0.07540792971849442","0.07540792971849442","0.07540792971849442","943","943","943","0.05004582181572914","0.05004582181572914","0.05004582181572914","943","943","943","0.07444187253713608","0.07444187253713608","0.07444187253713608","943","943","943","0.0438152439892292","0.0438152439892292","0.0438152439892292","786","786","786","0.028542833402752876","0.028542833402752876","0.028542833402752876","943","943","943","0.03717812895774841","0.03717812895774841","0.03717812895774841","943","943","943","0.054304249584674835","0.054304249584674835","0.054304249584674835"
"157","791","791","791","0.04468005150556564","0.04468005150556564","0.04468005150556564","949","949","949","0.05876639112830162","0.05876639112830162","0.05876639112830162","949","949","949","0.06832698732614517","0.06832698732614517","0.06832698732614517","949","949","949","0.0665641576051712","0.0665641576051712","0.0665641576051712","949","949","949","0.08707068115472794","0.08707068115472794","0.08707068115472794","791","791","791","0.06013873592019081","0.06013873592019081","0.06013873592019081","949","949","949","0.03769645467400551","0.03769645467400551","0.03769645467400551","949","949","949","0.05944511666893959","0.05944511666893959","0.05944511666893959"
"158","796","796","796","0.05992703139781952","0.05992703139781952","0.05992703139781952","955","955","955","0.07082963734865189","0.07082963734865189","0.07082963734865189","955","955","955","0.054578036069869995","0.054578036069869995","0.054578036069869995","955","955","955","0.0409422442317009","0.0409422442317009","0.0409422442317009","955","955","955","0.046690233051776886","0.046690233051776886","0.046690233051776886","796","796","796","0.05388006195425987","0.05388006195425987","0.05388006195425987","955","955","955","0.0651029571890831","0.0651029571890831","0.0651029571890831","955","955","955","0.06688445806503296","0.06688445806503296","0.06688445806503296"
"159","801","801","801","0.06384628266096115","0.06384628266096115","0.06384628266096115","961","961","961","0.0624951496720314","0.0624951496720314","0.0624951496720314","961","961","961","0.0427689254283905","0.0427689254283905","0.0427689254283905","961","961","961","0.05712927132844925","0.05712927132844925","0.05712927132844925","961","961","961","0.05280201882123947","0.05280201882123947","0.05280201882123947","801","801","801","0.09447521716356277","0.09447521716356277","0.09447521716356277","961","961","961","0.0443655289709568","0.0443655289709568","0.0443655289709568","961","961","961","0.05390743166208267","0.05390743166208267","0.05390743166208267"
"160","806","806","806","0.0527832955121994","0.0527832955121994","0.0527832955121994","967","967","967","0.045997317880392075","0.045997317880392075","0.045997317880392075","967","967","967","0.0598776713013649","0.0598776713013649","0.0598776713013649","967","967","967","0.05389104783535004","0.05389104783535004","0.05389104783535004","967","967","967","0.05032247304916382","0.05032247304916382","0.05032247304916382","806","806","806","0.04886447638273239","0.04886447638273239","0.04886447638273239","967","967","967","0.07060705870389938","0.07060705870389938","0.07060705870389938","967","967","967","0.06057407334446907","0.06057407334446907","0.06057407334446907"
"161","811","811","811","0.06531886756420135","0.06531886756420135","0.06531886756420135","973","973","973","0.04447922483086586","0.04447922483086586","0.04447922483086586","973","973","973","0.046107251197099686","0.046107251197099686","0.046107251197099686","973","973","973","0.05197828635573387","0.05197828635573387","0.05197828635573387","973","973","973","0.061008915305137634","0.061008915305137634","0.061008915305137634","811","811","811","0.06352823972702026","0.06352823972702026","0.06352823972702026","973","973","973","0.04307960718870163","0.04307960718870163","0.04307960718870163","973","973","973","0.019153155386447906","0.019153155386447906","0.019153155386447906"
"162","816","816","816","0.04950208589434624","0.04950208589434624","0.04950208589434624","979","979","979","0.06987281888723373","0.06987281888723373","0.06987281888723373","979","979","979","0.07177473604679108","0.07177473604679108","0.07177473604679108","979","979","979","0.05144088715314865","0.05144088715314865","0.05144088715314865","979","979","979","0.04121721163392067","0.04121721163392067","0.04121721163392067","816","816","816","0.062027499079704285","0.062027499079704285","0.062027499079704285","979","979","979","0.0527208112180233","0.0527208112180233","0.0527208112180233","979","979","979","0.03971075266599655","0.03971075266599655","0.03971075266599655"
"163","821","821","821","0.06614989787340164","0.06614989787340164","0.06614989787340164","985","985","985","0.06946536898612976","0.06946536898612976","0.06946536898612976","985","985","985","0.06322517991065979","0.06322517991065979","0.06322517991065979","985","985","985","0.0645148903131485","0.0645148903131485","0.0645148903131485","985","985","985","0.06150490790605545","0.06150490790605545","0.06150490790605545","821","821","821","0.03761843964457512","0.03761843964457512","0.03761843964457512","985","985","985","0.044814422726631165","0.044814422726631165","0.044814422726631165","985","985","985","0.054864637553691864","0.054864637553691864","0.054864637553691864"
"164","826","826","826","0.04530709236860275","0.04530709236860275","0.04530709236860275","991","991","991","0.050071828067302704","0.050071828067302704","0.050071828067302704","991","991","991","0.06014283001422882","0.06014283001422882","0.06014283001422882","991","991","991","0.058094386011362076","0.058094386011362076","0.058094386011362076","991","991","991","0.07299407571554184","0.07299407571554184","0.07299407571554184","826","826","826","0.04401444271206856","0.04401444271206856","0.04401444271206856","991","991","991","0.057827260345220566","0.057827260345220566","0.057827260345220566","991","991","991","0.06008053198456764","0.06008053198456764","0.06008053198456764"
"165","831","831","831","0.04366350919008255","0.04366350919008255","0.04366350919008255","997","997","997","0.05405634641647339","0.05405634641647339","0.05405634641647339","997","997","997","0.052341096103191376","0.052341096103191376","0.052341096103191376","997","997","997","0.07425258308649063","0.07425258308649063","0.07425258308649063","997","997","997","0.06591533869504929","0.06591533869504929","0.06591533869504929","831","831","831","0.04090576991438866","0.04090576991438866","0.04090576991438866","997","997","997","0.06073279306292534","0.06073279306292534","0.06073279306292534","997","997","997","0.03815307468175888","0.03815307468175888","0.03815307468175888"
