"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX"
"123","622","622","622","0.06070069968700409","0.06070069968700409","0.06070069968700409","747","747","747","0.046318601816892624","0.046318601816892624","0.046318601816892624","747","747","747","0.05639282986521721","0.05639282986521721","0.05639282986521721","747","747","747","0.039146505296230316","0.039146505296230316","0.039146505296230316","747","747","747","0.06590212136507034","0.06590212136507034","0.06590212136507034","622","622","622","0.0602278932929039","0.0602278932929039","0.0602278932929039","747","747","747","0.036115001887083054","0.036115001887083054","0.036115001887083054","747","747","747","0.08408431708812714","0.08408431708812714","0.08408431708812714"
"124","627","627","627","0.04299920052289963","0.04299920052289963","0.04299920052289963","753","753","753","0.04375213012099266","0.04375213012099266","0.04375213012099266","753","753","753","0.046456534415483475","0.046456534415483475","0.046456534415483475","753","753","753","0.05530734732747078","0.05530734732747078","0.05530734732747078","753","753","753","0.04708843678236008","0.04708843678236008","0.04708843678236008","627","627","627","0.04586704075336456","0.04586704075336456","0.04586704075336456","753","753","753","0.033718787133693695","0.033718787133693695","0.033718787133693695","753","753","753","0.04965030029416084","0.04965030029416084","0.04965030029416084"
"125","632","632","632","0.054680101573467255","0.054680101573467255","0.054680101573467255","759","759","759","0.056033339351415634","0.056033339351415634","0.056033339351415634","759","759","759","0.04854034259915352","0.04854034259915352","0.04854034259915352","759","759","759","0.04738679155707359","0.04738679155707359","0.04738679155707359","759","759","759","0.04292963445186615","0.04292963445186615","0.04292963445186615","632","632","632","0.054581418633461","0.054581418633461","0.054581418633461","759","759","759","0.04222201183438301","0.04222201183438301","0.04222201183438301","759","759","759","0.057469479739665985","0.057469479739665985","0.057469479739665985"
"126","637","637","637","0.047463901340961456","0.047463901340961456","0.047463901340961456","765","765","765","0.06220267340540886","0.06220267340540886","0.06220267340540886","765","765","765","0.05998752638697624","0.05998752638697624","0.05998752638697624","765","765","765","0.05933672934770584","0.05933672934770584","0.05933672934770584","765","765","765","0.046754851937294006","0.046754851937294006","0.046754851937294006","637","637","637","0.05330467224121094","0.05330467224121094","0.05330467224121094","765","765","765","0.06124536320567131","0.06124536320567131","0.06124536320567131","765","765","765","0.06258448213338852","0.06258448213338852","0.06258448213338852"
"127","642","642","642","0.06238645315170288","0.06238645315170288","0.06238645315170288","771","771","771","0.06709333509206772","0.06709333509206772","0.06709333509206772","771","771","771","0.05286627635359764","0.05286627635359764","0.05286627635359764","771","771","771","0.05905628949403763","0.05905628949403763","0.05905628949403763","771","771","771","0.044598739594221115","0.044598739594221115","0.044598739594221115","642","642","642","0.054002389311790466","0.054002389311790466","0.054002389311790466","771","771","771","0.04996250942349434","0.04996250942349434","0.04996250942349434","771","771","771","0.07943146675825119","0.07943146675825119","0.07943146675825119"
"128","647","647","647","0.05965278670191765","0.05965278670191765","0.05965278670191765","777","777","777","0.06901531666517258","0.06901531666517258","0.06901531666517258","777","777","777","0.04147472232580185","0.04147472232580185","0.04147472232580185","777","777","777","0.05990103259682655","0.05990103259682655","0.05990103259682655","777","777","777","0.052865732461214066","0.052865732461214066","0.052865732461214066","647","647","647","0.06420137733221054","0.06420137733221054","0.06420137733221054","777","777","777","0.05610406771302223","0.05610406771302223","0.05610406771302223","777","777","777","0.0708785206079483","0.0708785206079483","0.0708785206079483"
"129","652","652","652","0.04538154974579811","0.04538154974579811","0.04538154974579811","783","783","783","0.051139310002326965","0.051139310002326965","0.051139310002326965","783","783","783","0.07029421627521515","0.07029421627521515","0.07029421627521515","783","783","783","0.03668127581477165","0.03668127581477165","0.03668127581477165","783","783","783","0.05477774143218994","0.05477774143218994","0.05477774143218994","652","652","652","0.057259585708379745","0.057259585708379745","0.057259585708379745","783","783","783","0.0565333366394043","0.0565333366394043","0.0565333366394043","783","783","783","0.059745509177446365","0.059745509177446365","0.059745509177446365"
"130","657","657","657","0.0409003421664238","0.0409003421664238","0.0409003421664238","789","789","789","0.04270126298069954","0.04270126298069954","0.04270126298069954","789","789","789","0.04742056876420975","0.04742056876420975","0.04742056876420975","789","789","789","0.0624447725713253","0.0624447725713253","0.0624447725713253","789","789","789","0.07749246060848236","0.07749246060848236","0.07749246060848236","657","657","657","0.03859735280275345","0.03859735280275345","0.03859735280275345","789","789","789","0.04323190078139305","0.04323190078139305","0.04323190078139305","789","789","789","0.06276369094848633","0.06276369094848633","0.06276369094848633"
"131","662","662","662","0.06022484600543976","0.06022484600543976","0.06022484600543976","795","795","795","0.060997374355793","0.060997374355793","0.060997374355793","795","795","795","0.05761241167783737","0.05761241167783737","0.05761241167783737","795","795","795","0.046768322587013245","0.046768322587013245","0.046768322587013245","795","795","795","0.04471074789762497","0.04471074789762497","0.04471074789762497","662","662","662","0.04943680018186569","0.04943680018186569","0.04943680018186569","795","795","795","0.04322899878025055","0.04322899878025055","0.04322899878025055","795","795","795","0.061226699501276016","0.061226699501276016","0.061226699501276016"
"132","667","667","667","0.04673805460333824","0.04673805460333824","0.04673805460333824","801","801","801","0.060216233134269714","0.060216233134269714","0.060216233134269714","801","801","801","0.033940721303224564","0.033940721303224564","0.033940721303224564","801","801","801","0.05663156509399414","0.05663156509399414","0.05663156509399414","801","801","801","0.039903245866298676","0.039903245866298676","0.039903245866298676","667","667","667","0.062245532870292664","0.062245532870292664","0.062245532870292664","801","801","801","0.06743180751800537","0.06743180751800537","0.06743180751800537","801","801","801","0.04904964193701744","0.04904964193701744","0.04904964193701744"
"133","672","672","672","0.06758040934801102","0.06758040934801102","0.06758040934801102","807","807","807","0.06152326613664627","0.06152326613664627","0.06152326613664627","807","807","807","0.05263044685125351","0.05263044685125351","0.05263044685125351","807","807","807","0.053240127861499786","0.053240127861499786","0.053240127861499786","807","807","807","0.052808310836553574","0.052808310836553574","0.052808310836553574","672","672","672","0.06763974577188492","0.06763974577188492","0.06763974577188492","807","807","807","0.05427848547697067","0.05427848547697067","0.05427848547697067","807","807","807","0.07678807526826859","0.07678807526826859","0.07678807526826859"
"134","677","677","677","0.047577980905771255","0.047577980905771255","0.047577980905771255","813","813","813","0.05531133711338043","0.05531133711338043","0.05531133711338043","813","813","813","0.060477349907159805","0.060477349907159805","0.060477349907159805","813","813","813","0.03449031710624695","0.03449031710624695","0.03449031710624695","813","813","813","0.028689082711935043","0.028689082711935043","0.028689082711935043","677","677","677","0.0340644046664238","0.0340644046664238","0.0340644046664238","813","813","813","0.06636258214712143","0.06636258214712143","0.06636258214712143","813","813","813","0.06779071688652039","0.06779071688652039","0.06779071688652039"
"135","682","682","682","0.06285417079925537","0.06285417079925537","0.06285417079925537","819","819","819","0.05508800223469734","0.05508800223469734","0.05508800223469734","819","819","819","0.04239471256732941","0.04239471256732941","0.04239471256732941","819","819","819","0.04464969411492348","0.04464969411492348","0.04464969411492348","819","819","819","0.05372828245162964","0.05372828245162964","0.05372828245162964","682","682","682","0.05499265715479851","0.05499265715479851","0.05499265715479851","819","819","819","0.04422680661082268","0.04422680661082268","0.04422680661082268","819","819","819","0.043288249522447586","0.043288249522447586","0.043288249522447586"
"136","687","687","687","0.05367192625999451","0.05367192625999451","0.05367192625999451","825","825","825","0.027026448398828506","0.027026448398828506","0.027026448398828506","825","825","825","0.036035001277923584","0.036035001277923584","0.036035001277923584","825","825","825","0.04868409410119057","0.04868409410119057","0.04868409410119057","825","825","825","0.046132974326610565","0.046132974326610565","0.046132974326610565","687","687","687","0.04810836538672447","0.04810836538672447","0.04810836538672447","825","825","825","0.05431172251701355","0.05431172251701355","0.05431172251701355","825","825","825","0.05478624999523163","0.05478624999523163","0.05478624999523163"
"137","692","692","692","0.04799417778849602","0.04799417778849602","0.04799417778849602","831","831","831","0.03895839676260948","0.03895839676260948","0.03895839676260948","831","831","831","0.03666255623102188","0.03666255623102188","0.03666255623102188","831","831","831","0.03525294363498688","0.03525294363498688","0.03525294363498688","831","831","831","0.053440213203430176","0.053440213203430176","0.053440213203430176","692","692","692","0.03431268781423569","0.03431268781423569","0.03431268781423569","831","831","831","0.03867040202021599","0.03867040202021599","0.03867040202021599","831","831","831","0.04827848821878433","0.04827848821878433","0.04827848821878433"
"138","697","697","697","0.059798743575811386","0.059798743575811386","0.059798743575811386","837","837","837","0.049046844244003296","0.049046844244003296","0.049046844244003296","837","837","837","0.05511637404561043","0.05511637404561043","0.05511637404561043","837","837","837","0.06137055158615112","0.06137055158615112","0.06137055158615112","837","837","837","0.0739896148443222","0.0739896148443222","0.0739896148443222","697","697","697","0.0752439945936203","0.0752439945936203","0.0752439945936203","837","837","837","0.05009724572300911","0.05009724572300911","0.05009724572300911","837","837","837","0.040027473121881485","0.040027473121881485","0.040027473121881485"
"139","702","702","702","0.05191652476787567","0.05191652476787567","0.05191652476787567","843","843","843","0.04705645516514778","0.04705645516514778","0.04705645516514778","843","843","843","0.06463596224784851","0.06463596224784851","0.06463596224784851","843","843","843","0.03903812915086746","0.03903812915086746","0.03903812915086746","843","843","843","0.04402637481689453","0.04402637481689453","0.04402637481689453","702","702","702","0.04575840383768082","0.04575840383768082","0.04575840383768082","843","843","843","0.04980995133519173","0.04980995133519173","0.04980995133519173","843","843","843","0.06790508329868317","0.06790508329868317","0.06790508329868317"
"140","707","707","707","0.040996063500642776","0.040996063500642776","0.040996063500642776","849","849","849","0.044439081102609634","0.044439081102609634","0.044439081102609634","849","849","849","0.04545668885111809","0.04545668885111809","0.04545668885111809","849","849","849","0.05235915631055832","0.05235915631055832","0.05235915631055832","849","849","849","0.04689114913344383","0.04689114913344383","0.04689114913344383","707","707","707","0.055883485823869705","0.055883485823869705","0.055883485823869705","849","849","849","0.037078551948070526","0.037078551948070526","0.037078551948070526","849","849","849","0.049974970519542694","0.049974970519542694","0.049974970519542694"
"141","712","712","712","0.046272724866867065","0.046272724866867065","0.046272724866867065","855","855","855","0.047692861407995224","0.047692861407995224","0.047692861407995224","855","855","855","0.05149528756737709","0.05149528756737709","0.05149528756737709","855","855","855","0.04439450055360794","0.04439450055360794","0.04439450055360794","855","855","855","0.060863517224788666","0.060863517224788666","0.060863517224788666","712","712","712","0.05167314410209656","0.05167314410209656","0.05167314410209656","855","855","855","0.03379762917757034","0.03379762917757034","0.03379762917757034","855","855","855","0.040605466812849045","0.040605466812849045","0.040605466812849045"
"142","717","717","717","0.06050347164273262","0.06050347164273262","0.06050347164273262","861","861","861","0.0464334562420845","0.0464334562420845","0.0464334562420845","861","861","861","0.04188092052936554","0.04188092052936554","0.04188092052936554","861","861","861","0.036702606827020645","0.036702606827020645","0.036702606827020645","861","861","861","0.03572627156972885","0.03572627156972885","0.03572627156972885","717","717","717","0.05998799204826355","0.05998799204826355","0.05998799204826355","861","861","861","0.03058154508471489","0.03058154508471489","0.03058154508471489","861","861","861","0.019273612648248672","0.019273612648248672","0.019273612648248672"
"143","722","722","722","0.05209031328558922","0.05209031328558922","0.05209031328558922","867","867","867","0.046235132962465286","0.046235132962465286","0.046235132962465286","867","867","867","0.04575148597359657","0.04575148597359657","0.04575148597359657","867","867","867","0.03256819769740105","0.03256819769740105","0.03256819769740105","867","867","867","0.060370273888111115","0.060370273888111115","0.060370273888111115","722","722","722","0.0462944395840168","0.0462944395840168","0.0462944395840168","867","867","867","0.04119782894849777","0.04119782894849777","0.04119782894849777","867","867","867","0.038860615342855453","0.038860615342855453","0.038860615342855453"
"144","727","727","727","0.03588463366031647","0.03588463366031647","0.03588463366031647","873","873","873","0.060130774974823","0.060130774974823","0.060130774974823","873","873","873","0.059676673263311386","0.059676673263311386","0.059676673263311386","873","873","873","0.07005976140499115","0.07005976140499115","0.07005976140499115","873","873","873","0.07209224998950958","0.07209224998950958","0.07209224998950958","727","727","727","0.06037474796175957","0.06037474796175957","0.06037474796175957","873","873","873","0.06129460036754608","0.06129460036754608","0.06129460036754608","873","873","873","0.06545323133468628","0.06545323133468628","0.06545323133468628"
