"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss__MAX"
"169","851","851","851","0.0017720195464789867","0.0017720195464789867","0.0017720195464789867","1021","1021","1021","0.0013138654176145792","0.0013138654176145792","0.0013138654176145792","1021","1021","1021","0.0011132782092317939","0.0011132782092317939","0.0011132782092317939","1021","1021","1021","0.0011051909532397985","0.0011051909532397985","0.0011051909532397985","1021","1021","1021","0.0015374998329207301","0.0015374998329207301","0.0015374998329207301","851","851","851","0.0012400392442941666","0.0012400392442941666","0.0012400392442941666","1021","1021","1021","0.0019223102135583758","0.0019223102135583758","0.0019223102135583758","1021","1021","1021","0.0011646451894193888","0.0011646451894193888","0.0011646451894193888"
"170","856","856","856","0.0013754363171756268","0.0013754363171756268","0.0013754363171756268","1027","1027","1027","0.0016603923868387938","0.0016603923868387938","0.0016603923868387938","1027","1027","1027","0.0017573924269527197","0.0017573924269527197","0.0017573924269527197","1027","1027","1027","0.0013829597737640142","0.0013829597737640142","0.0013829597737640142","1027","1027","1027","0.0017607859335839748","0.0017607859335839748","0.0017607859335839748","856","856","856","0.0011343929218128324","0.0011343929218128324","0.0011343929218128324","1027","1027","1027","0.0013477407628670335","0.0013477407628670335","0.0013477407628670335","1027","1027","1027","0.0012214449234306812","0.0012214449234306812","0.0012214449234306812"
"171","861","861","861","0.0016690368065610528","0.0016690368065610528","0.0016690368065610528","1033","1033","1033","0.00131362141110003","0.00131362141110003","0.00131362141110003","1033","1033","1033","0.0010372498072683811","0.0010372498072683811","0.0010372498072683811","1033","1033","1033","0.0015311267925426364","0.0015311267925426364","0.0015311267925426364","1033","1033","1033","0.0012939057778567076","0.0012939057778567076","0.0012939057778567076","861","861","861","0.0009731666650623083","0.0009731666650623083","0.0009731666650623083","1033","1033","1033","0.0009977833833545446","0.0009977833833545446","0.0009977833833545446","1033","1033","1033","0.001319900737144053","0.001319900737144053","0.001319900737144053"
"172","866","866","866","0.0012000793358311057","0.0012000793358311057","0.0012000793358311057","1039","1039","1039","0.0010734504321590066","0.0010734504321590066","0.0010734504321590066","1039","1039","1039","0.0016206693835556507","0.0016206693835556507","0.0016206693835556507","1039","1039","1039","0.001326509634964168","0.001326509634964168","0.001326509634964168","1039","1039","1039","0.0014016592176631093","0.0014016592176631093","0.0014016592176631093","866","866","866","0.0012473033275455236","0.0012473033275455236","0.0012473033275455236","1039","1039","1039","0.0016000239411368966","0.0016000239411368966","0.0016000239411368966","1039","1039","1039","0.0013596535427495837","0.0013596535427495837","0.0013596535427495837"
"173","871","871","871","0.0009081050520762801","0.0009081050520762801","0.0009081050520762801","1045","1045","1045","0.0012729663867503405","0.0012729663867503405","0.0012729663867503405","1045","1045","1045","0.0012445006286725402","0.0012445006286725402","0.0012445006286725402","1045","1045","1045","0.0016078539192676544","0.0016078539192676544","0.0016078539192676544","1045","1045","1045","0.0015288257272914052","0.0015288257272914052","0.0015288257272914052","871","871","871","0.001140978536568582","0.001140978536568582","0.001140978536568582","1045","1045","1045","0.0014024927513673902","0.0014024927513673902","0.0014024927513673902","1045","1045","1045","0.0015633198199793696","0.0015633198199793696","0.0015633198199793696"
"174","876","876","876","0.0011953343637287617","0.0011953343637287617","0.0011953343637287617","1051","1051","1051","0.0009445599280297756","0.0009445599280297756","0.0009445599280297756","1051","1051","1051","0.0009492770186625421","0.0009492770186625421","0.0009492770186625421","1051","1051","1051","0.0011899572564288974","0.0011899572564288974","0.0011899572564288974","1051","1051","1051","0.0010625962167978287","0.0010625962167978287","0.0010625962167978287","876","876","876","0.0011637128191068769","0.0011637128191068769","0.0011637128191068769","1051","1051","1051","0.001325197285041213","0.001325197285041213","0.001325197285041213","1051","1051","1051","0.001577703864313662","0.001577703864313662","0.001577703864313662"
"175","881","881","881","0.001574286143295467","0.001574286143295467","0.001574286143295467","1057","1057","1057","0.0019392004469409585","0.0019392004469409585","0.0019392004469409585","1057","1057","1057","0.0014434417244046926","0.0014434417244046926","0.0014434417244046926","1057","1057","1057","0.001126538380049169","0.001126538380049169","0.001126538380049169","1057","1057","1057","0.0010689490009099245","0.0010689490009099245","0.0010689490009099245","881","881","881","0.0011275302385911345","0.0011275302385911345","0.0011275302385911345","1057","1057","1057","0.0010305322939530015","0.0010305322939530015","0.0010305322939530015","1057","1057","1057","0.0018066026968881488","0.0018066026968881488","0.0018066026968881488"
"176","886","886","886","0.0011905718129128218","0.0011905718129128218","0.0011905718129128218","1063","1063","1063","0.0009300480596721172","0.0009300480596721172","0.0009300480596721172","1063","1063","1063","0.0010276552056893706","0.0010276552056893706","0.0010276552056893706","1063","1063","1063","0.0011373227462172508","0.0011373227462172508","0.0011373227462172508","1063","1063","1063","0.0013365679187700152","0.0013365679187700152","0.0013365679187700152","886","886","886","0.0013891865964978933","0.0013891865964978933","0.0013891865964978933","1063","1063","1063","0.0016312375664710999","0.0016312375664710999","0.0016312375664710999","1063","1063","1063","0.0012718054931610823","0.0012718054931610823","0.0012718054931610823"
"177","891","891","891","0.0013746675103902817","0.0013746675103902817","0.0013746675103902817","1069","1069","1069","0.001419121865183115","0.001419121865183115","0.001419121865183115","1069","1069","1069","0.001528745866380632","0.001528745866380632","0.001528745866380632","1069","1069","1069","0.0015845695743337274","0.0015845695743337274","0.0015845695743337274","1069","1069","1069","0.0013177894288673997","0.0013177894288673997","0.0013177894288673997","891","891","891","0.0015440804418176413","0.0015440804418176413","0.0015440804418176413","1069","1069","1069","0.00149103335570544","0.00149103335570544","0.00149103335570544","1069","1069","1069","0.0013076296309009194","0.0013076296309009194","0.0013076296309009194"
"178","896","896","896","0.0010984184918925166","0.0010984184918925166","0.0010984184918925166","1075","1075","1075","0.0009836774552240968","0.0009836774552240968","0.0009836774552240968","1075","1075","1075","0.0012296827044337988","0.0012296827044337988","0.0012296827044337988","1075","1075","1075","0.0014168944908306003","0.0014168944908306003","0.0014168944908306003","1075","1075","1075","0.0011075889924541116","0.0011075889924541116","0.0011075889924541116","896","896","896","0.001063330564647913","0.001063330564647913","0.001063330564647913","1075","1075","1075","0.0018062652088701725","0.0018062652088701725","0.0018062652088701725","1075","1075","1075","0.0010248023318126798","0.0010248023318126798","0.0010248023318126798"
"179","901","901","901","0.001384036848321557","0.001384036848321557","0.001384036848321557","1081","1081","1081","0.0010322300950065255","0.0010322300950065255","0.0010322300950065255","1081","1081","1081","0.0011926692677661777","0.0011926692677661777","0.0011926692677661777","1081","1081","1081","0.001158609869889915","0.001158609869889915","0.001158609869889915","1081","1081","1081","0.001205856679007411","0.001205856679007411","0.001205856679007411","901","901","901","0.0011796585749834776","0.0011796585749834776","0.0011796585749834776","1081","1081","1081","0.0017921885009855032","0.0017921885009855032","0.0017921885009855032","1081","1081","1081","0.0010601552203297615","0.0010601552203297615","0.0010601552203297615"
"180","906","906","906","0.001475069671869278","0.001475069671869278","0.001475069671869278","1087","1087","1087","0.0017605924513190985","0.0017605924513190985","0.0017605924513190985","1087","1087","1087","0.0010069003328680992","0.0010069003328680992","0.0010069003328680992","1087","1087","1087","0.0017270984826609492","0.0017270984826609492","0.0017270984826609492","1087","1087","1087","0.0018338141962885857","0.0018338141962885857","0.0018338141962885857","906","906","906","0.001291394350118935","0.001291394350118935","0.001291394350118935","1087","1087","1087","0.001443945919163525","0.001443945919163525","0.001443945919163525","1087","1087","1087","0.0015539758605882525","0.0015539758605882525","0.0015539758605882525"
"181","911","911","911","0.0012371493503451347","0.0012371493503451347","0.0012371493503451347","1093","1093","1093","0.001311550964601338","0.001311550964601338","0.001311550964601338","1093","1093","1093","0.001479479018598795","0.001479479018598795","0.001479479018598795","1093","1093","1093","0.0010285978205502033","0.0010285978205502033","0.0010285978205502033","1093","1093","1093","0.0014528165338560939","0.0014528165338560939","0.0014528165338560939","911","911","911","0.001062895287759602","0.001062895287759602","0.001062895287759602","1093","1093","1093","0.0014713275013491511","0.0014713275013491511","0.0014713275013491511","1093","1093","1093","0.0014998138649389148","0.0014998138649389148","0.0014998138649389148"
"182","916","916","916","0.0017262401524931192","0.0017262401524931192","0.0017262401524931192","1099","1099","1099","0.0019883119966834784","0.0019883119966834784","0.0019883119966834784","1099","1099","1099","0.001301527488976717","0.001301527488976717","0.001301527488976717","1099","1099","1099","0.002154245739802718","0.002154245739802718","0.002154245739802718","1099","1099","1099","0.001340267015621066","0.001340267015621066","0.001340267015621066","916","916","916","0.001099944580346346","0.001099944580346346","0.001099944580346346","1099","1099","1099","0.0016319387359544635","0.0016319387359544635","0.0016319387359544635","1099","1099","1099","0.001678916742093861","0.001678916742093861","0.001678916742093861"
"183","921","921","921","0.0010591009631752968","0.0010591009631752968","0.0010591009631752968","1105","1105","1105","0.0014378678752109408","0.0014378678752109408","0.0014378678752109408","1105","1105","1105","0.001506286091171205","0.001506286091171205","0.001506286091171205","1105","1105","1105","0.0010321909794583917","0.0010321909794583917","0.0010321909794583917","1105","1105","1105","0.0011650037486106157","0.0011650037486106157","0.0011650037486106157","921","921","921","0.0015650143614038825","0.0015650143614038825","0.0015650143614038825","1105","1105","1105","0.001259136712178588","0.001259136712178588","0.001259136712178588","1105","1105","1105","0.001053052837960422","0.001053052837960422","0.001053052837960422"
"184","926","926","926","0.0022976838517934084","0.0022976838517934084","0.0022976838517934084","1111","1111","1111","0.0009941626340150833","0.0009941626340150833","0.0009941626340150833","1111","1111","1111","0.0014053462073206902","0.0014053462073206902","0.0014053462073206902","1111","1111","1111","0.002435797592625022","0.002435797592625022","0.002435797592625022","1111","1111","1111","0.0018935975385829806","0.0018935975385829806","0.0018935975385829806","926","926","926","0.0014388535637408495","0.0014388535637408495","0.0014388535637408495","1111","1111","1111","0.0018056223634630442","0.0018056223634630442","0.0018056223634630442","1111","1111","1111","0.0011462706606835127","0.0011462706606835127","0.0011462706606835127"
"185","931","931","931","0.0017658347496762872","0.0017658347496762872","0.0017658347496762872","1117","1117","1117","0.0013913639122620225","0.0013913639122620225","0.0013913639122620225","1117","1117","1117","0.0012630720157176256","0.0012630720157176256","0.0012630720157176256","1117","1117","1117","0.001387431868351996","0.001387431868351996","0.001387431868351996","1117","1117","1117","0.001665606745518744","0.001665606745518744","0.001665606745518744","931","931","931","0.001373088569380343","0.001373088569380343","0.001373088569380343","1117","1117","1117","0.0014605779433622956","0.0014605779433622956","0.0014605779433622956","1117","1117","1117","0.0014460752718150616","0.0014460752718150616","0.0014460752718150616"
"186","936","936","936","0.001545529579743743","0.001545529579743743","0.001545529579743743","1123","1123","1123","0.0013451975537464023","0.0013451975537464023","0.0013451975537464023","1123","1123","1123","0.0013650539331138134","0.0013650539331138134","0.0013650539331138134","1123","1123","1123","0.0015792078338563442","0.0015792078338563442","0.0015792078338563442","1123","1123","1123","0.0011080607073381543","0.0011080607073381543","0.0011080607073381543","936","936","936","0.0010549594881013036","0.0010549594881013036","0.0010549594881013036","1123","1123","1123","0.0018925971817225218","0.0018925971817225218","0.0018925971817225218","1123","1123","1123","0.0015081358142197132","0.0015081358142197132","0.0015081358142197132"
"187","941","941","941","0.0015355030773207545","0.0015355030773207545","0.0015355030773207545","1129","1129","1129","0.0016556798946112394","0.0016556798946112394","0.0016556798946112394","1129","1129","1129","0.0015839538536965847","0.0015839538536965847","0.0015839538536965847","1129","1129","1129","0.0015025159809738398","0.0015025159809738398","0.0015025159809738398","1129","1129","1129","0.0016529889544472098","0.0016529889544472098","0.0016529889544472098","941","941","941","0.0017791324062272906","0.0017791324062272906","0.0017791324062272906","1129","1129","1129","0.0019201335962861776","0.0019201335962861776","0.0019201335962861776","1129","1129","1129","0.0012986501678824425","0.0012986501678824425","0.0012986501678824425"
"188","946","946","946","0.001666374271735549","0.001666374271735549","0.001666374271735549","1135","1135","1135","0.0017493406776338816","0.0017493406776338816","0.0017493406776338816","1135","1135","1135","0.001748308539390564","0.001748308539390564","0.001748308539390564","1135","1135","1135","0.0012140944600105286","0.0012140944600105286","0.0012140944600105286","1135","1135","1135","0.001562424236908555","0.001562424236908555","0.001562424236908555","946","946","946","0.0011740416521206498","0.0011740416521206498","0.0011740416521206498","1135","1135","1135","0.002043819520622492","0.002043819520622492","0.002043819520622492","1135","1135","1135","0.002112146932631731","0.002112146932631731","0.002112146932631731"
"189","951","951","951","0.0018651775317266583","0.0018651775317266583","0.0018651775317266583","1141","1141","1141","0.001862484379671514","0.001862484379671514","0.001862484379671514","1141","1141","1141","0.0013066192623227835","0.0013066192623227835","0.0013066192623227835","1141","1141","1141","0.0017789631383493543","0.0017789631383493543","0.0017789631383493543","1141","1141","1141","0.0014878995716571808","0.0014878995716571808","0.0014878995716571808","951","951","951","0.001507800305262208","0.001507800305262208","0.001507800305262208","1141","1141","1141","0.0013488410040736198","0.0013488410040736198","0.0013488410040736198","1141","1141","1141","0.0013698759721592069","0.0013698759721592069","0.0013698759721592069"
