"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu__MAX"
"161","811","811","811","0.05764921009540558","0.05764921009540558","0.05764921009540558","973","973","973","0.08210919797420502","0.08210919797420502","0.08210919797420502","973","973","973","0.07240615040063858","0.07240615040063858","0.07240615040063858","973","973","973","0.08447065204381943","0.08447065204381943","0.08447065204381943","973","973","973","0.1033283993601799","0.1033283993601799","0.1033283993601799","811","811","811","0.06081390380859375","0.06081390380859375","0.06081390380859375","973","973","973","0.09017973393201828","0.09017973393201828","0.09017973393201828","973","973","973","0.0963129848241806","0.0963129848241806","0.0963129848241806"
"162","816","816","816","0.04845205321907997","0.04845205321907997","0.04845205321907997","979","979","979","0.0712868943810463","0.0712868943810463","0.0712868943810463","979","979","979","0.08068200945854187","0.08068200945854187","0.08068200945854187","979","979","979","0.09233452379703522","0.09233452379703522","0.09233452379703522","979","979","979","0.0883946418762207","0.0883946418762207","0.0883946418762207","816","816","816","0.08228393644094467","0.08228393644094467","0.08228393644094467","979","979","979","0.06392776221036911","0.06392776221036911","0.06392776221036911","979","979","979","0.05871374160051346","0.05871374160051346","0.05871374160051346"
"163","821","821","821","0.07285570353269577","0.07285570353269577","0.07285570353269577","985","985","985","0.06413061916828156","0.06413061916828156","0.06413061916828156","985","985","985","0.08507926017045975","0.08507926017045975","0.08507926017045975","985","985","985","0.08751402050256729","0.08751402050256729","0.08751402050256729","985","985","985","0.07548270374536514","0.07548270374536514","0.07548270374536514","821","821","821","0.08659747987985611","0.08659747987985611","0.08659747987985611","985","985","985","0.07296139746904373","0.07296139746904373","0.07296139746904373","985","985","985","0.07333174347877502","0.07333174347877502","0.07333174347877502"
"164","826","826","826","0.08118025958538055","0.08118025958538055","0.08118025958538055","991","991","991","0.08601988852024078","0.08601988852024078","0.08601988852024078","991","991","991","0.07540957629680634","0.07540957629680634","0.07540957629680634","991","991","991","0.09104474633932114","0.09104474633932114","0.09104474633932114","991","991","991","0.0784478560090065","0.0784478560090065","0.0784478560090065","826","826","826","0.08832290768623352","0.08832290768623352","0.08832290768623352","991","991","991","0.08948983997106552","0.08948983997106552","0.08948983997106552","991","991","991","0.07623212784528732","0.07623212784528732","0.07623212784528732"
"165","831","831","831","0.08797607570886612","0.08797607570886612","0.08797607570886612","997","997","997","0.07209687680006027","0.07209687680006027","0.07209687680006027","997","997","997","0.057671528309583664","0.057671528309583664","0.057671528309583664","997","997","997","0.07513695955276489","0.07513695955276489","0.07513695955276489","997","997","997","0.0899219885468483","0.0899219885468483","0.0899219885468483","831","831","831","0.06598857790231705","0.06598857790231705","0.06598857790231705","997","997","997","0.058787211775779724","0.058787211775779724","0.058787211775779724","997","997","997","0.05735382065176964","0.05735382065176964","0.05735382065176964"
"166","836","836","836","0.08990871161222458","0.08990871161222458","0.08990871161222458","1003","1003","1003","0.08987906575202942","0.08987906575202942","0.08987906575202942","1003","1003","1003","0.07015208899974823","0.07015208899974823","0.07015208899974823","1003","1003","1003","0.08423535525798798","0.08423535525798798","0.08423535525798798","1003","1003","1003","0.07255898416042328","0.07255898416042328","0.07255898416042328","836","836","836","0.0751672238111496","0.0751672238111496","0.0751672238111496","1003","1003","1003","0.07538162171840668","0.07538162171840668","0.07538162171840668","1003","1003","1003","0.07433748245239258","0.07433748245239258","0.07433748245239258"
"167","841","841","841","0.06682739406824112","0.06682739406824112","0.06682739406824112","1009","1009","1009","0.07302521914243698","0.07302521914243698","0.07302521914243698","1009","1009","1009","0.09417089074850082","0.09417089074850082","0.09417089074850082","1009","1009","1009","0.0884619727730751","0.0884619727730751","0.0884619727730751","1009","1009","1009","0.080778107047081","0.080778107047081","0.080778107047081","841","841","841","0.09039861708879471","0.09039861708879471","0.09039861708879471","1009","1009","1009","0.056528542190790176","0.056528542190790176","0.056528542190790176","1009","1009","1009","0.09669739753007889","0.09669739753007889","0.09669739753007889"
"168","846","846","846","0.055660441517829895","0.055660441517829895","0.055660441517829895","1015","1015","1015","0.078004390001297","0.078004390001297","0.078004390001297","1015","1015","1015","0.06763039529323578","0.06763039529323578","0.06763039529323578","1015","1015","1015","0.07314805686473846","0.07314805686473846","0.07314805686473846","1015","1015","1015","0.07932041585445404","0.07932041585445404","0.07932041585445404","846","846","846","0.09620128571987152","0.09620128571987152","0.09620128571987152","1015","1015","1015","0.08182765543460846","0.08182765543460846","0.08182765543460846","1015","1015","1015","0.06923386454582214","0.06923386454582214","0.06923386454582214"
"169","851","851","851","0.0643618032336235","0.0643618032336235","0.0643618032336235","1021","1021","1021","0.08537700772285461","0.08537700772285461","0.08537700772285461","1021","1021","1021","0.10130123049020767","0.10130123049020767","0.10130123049020767","1021","1021","1021","0.09389839321374893","0.09389839321374893","0.09389839321374893","1021","1021","1021","0.08043503761291504","0.08043503761291504","0.08043503761291504","851","851","851","0.07870476692914963","0.07870476692914963","0.07870476692914963","1021","1021","1021","0.09879398345947266","0.09879398345947266","0.09879398345947266","1021","1021","1021","0.056035008281469345","0.056035008281469345","0.056035008281469345"
"170","856","856","856","0.0737648531794548","0.0737648531794548","0.0737648531794548","1027","1027","1027","0.07755763083696365","0.07755763083696365","0.07755763083696365","1027","1027","1027","0.06360268592834473","0.06360268592834473","0.06360268592834473","1027","1027","1027","0.08386766165494919","0.08386766165494919","0.08386766165494919","1027","1027","1027","0.08508046716451645","0.08508046716451645","0.08508046716451645","856","856","856","0.07027416676282883","0.07027416676282883","0.07027416676282883","1027","1027","1027","0.08687354624271393","0.08687354624271393","0.08687354624271393","1027","1027","1027","0.08981021493673325","0.08981021493673325","0.08981021493673325"
"171","861","861","861","0.10216077417135239","0.10216077417135239","0.10216077417135239","1033","1033","1033","0.07116519659757614","0.07116519659757614","0.07116519659757614","1033","1033","1033","0.10292237251996994","0.10292237251996994","0.10292237251996994","1033","1033","1033","0.08500133454799652","0.08500133454799652","0.08500133454799652","1033","1033","1033","0.07425159215927124","0.07425159215927124","0.07425159215927124","861","861","861","0.06643518060445786","0.06643518060445786","0.06643518060445786","1033","1033","1033","0.07611104846000671","0.07611104846000671","0.07611104846000671","1033","1033","1033","0.0790444016456604","0.0790444016456604","0.0790444016456604"
"172","866","866","866","0.08557317405939102","0.08557317405939102","0.08557317405939102","1039","1039","1039","0.06898924708366394","0.06898924708366394","0.06898924708366394","1039","1039","1039","0.08638916909694672","0.08638916909694672","0.08638916909694672","1039","1039","1039","0.09048690646886826","0.09048690646886826","0.09048690646886826","1039","1039","1039","0.08598475903272629","0.08598475903272629","0.08598475903272629","866","866","866","0.08236565440893173","0.08236565440893173","0.08236565440893173","1039","1039","1039","0.08802832663059235","0.08802832663059235","0.08802832663059235","1039","1039","1039","0.08530522882938385","0.08530522882938385","0.08530522882938385"
"173","871","871","871","0.06347672641277313","0.06347672641277313","0.06347672641277313","1045","1045","1045","0.09254468977451324","0.09254468977451324","0.09254468977451324","1045","1045","1045","0.08679624646902084","0.08679624646902084","0.08679624646902084","1045","1045","1045","0.07713212072849274","0.07713212072849274","0.07713212072849274","1045","1045","1045","0.10046342760324478","0.10046342760324478","0.10046342760324478","871","871","871","0.06910856813192368","0.06910856813192368","0.06910856813192368","1045","1045","1045","0.0701015517115593","0.0701015517115593","0.0701015517115593","1045","1045","1045","0.0867660865187645","0.0867660865187645","0.0867660865187645"
"174","876","876","876","0.09477514773607254","0.09477514773607254","0.09477514773607254","1051","1051","1051","0.08364210277795792","0.08364210277795792","0.08364210277795792","1051","1051","1051","0.068294458091259","0.068294458091259","0.068294458091259","1051","1051","1051","0.09098010510206223","0.09098010510206223","0.09098010510206223","1051","1051","1051","0.0685335099697113","0.0685335099697113","0.0685335099697113","876","876","876","0.08189354836940765","0.08189354836940765","0.08189354836940765","1051","1051","1051","0.06959019601345062","0.06959019601345062","0.06959019601345062","1051","1051","1051","0.07782188057899475","0.07782188057899475","0.07782188057899475"
"175","881","881","881","0.07857366651296616","0.07857366651296616","0.07857366651296616","1057","1057","1057","0.0836016833782196","0.0836016833782196","0.0836016833782196","1057","1057","1057","0.08433274924755096","0.08433274924755096","0.08433274924755096","1057","1057","1057","0.08337090909481049","0.08337090909481049","0.08337090909481049","1057","1057","1057","0.08798923343420029","0.08798923343420029","0.08798923343420029","881","881","881","0.06524856388568878","0.06524856388568878","0.06524856388568878","1057","1057","1057","0.061987292021512985","0.061987292021512985","0.061987292021512985","1057","1057","1057","0.07187456637620926","0.07187456637620926","0.07187456637620926"
"176","886","886","886","0.07792108505964279","0.07792108505964279","0.07792108505964279","1063","1063","1063","0.05618596076965332","0.05618596076965332","0.05618596076965332","1063","1063","1063","0.07222672551870346","0.07222672551870346","0.07222672551870346","1063","1063","1063","0.08964802324771881","0.08964802324771881","0.08964802324771881","1063","1063","1063","0.0714554563164711","0.0714554563164711","0.0714554563164711","886","886","886","0.09533681720495224","0.09533681720495224","0.09533681720495224","1063","1063","1063","0.08811153471469879","0.08811153471469879","0.08811153471469879","1063","1063","1063","0.0757569745182991","0.0757569745182991","0.0757569745182991"
"177","891","891","891","0.06168852373957634","0.06168852373957634","0.06168852373957634","1069","1069","1069","0.06313808262348175","0.06313808262348175","0.06313808262348175","1069","1069","1069","0.07516150921583176","0.07516150921583176","0.07516150921583176","1069","1069","1069","0.06971921026706696","0.06971921026706696","0.06971921026706696","1069","1069","1069","0.06773286312818527","0.06773286312818527","0.06773286312818527","891","891","891","0.06685793399810791","0.06685793399810791","0.06685793399810791","1069","1069","1069","0.057705964893102646","0.057705964893102646","0.057705964893102646","1069","1069","1069","0.06884852051734924","0.06884852051734924","0.06884852051734924"
"178","896","896","896","0.08260421454906464","0.08260421454906464","0.08260421454906464","1075","1075","1075","0.0775257796049118","0.0775257796049118","0.0775257796049118","1075","1075","1075","0.07041562348604202","0.07041562348604202","0.07041562348604202","1075","1075","1075","0.08949965238571167","0.08949965238571167","0.08949965238571167","1075","1075","1075","0.05269257351756096","0.05269257351756096","0.05269257351756096","896","896","896","0.07893065363168716","0.07893065363168716","0.07893065363168716","1075","1075","1075","0.06768333166837692","0.06768333166837692","0.06768333166837692","1075","1075","1075","0.06340586394071579","0.06340586394071579","0.06340586394071579"
"179","901","901","901","0.07015277445316315","0.07015277445316315","0.07015277445316315","1081","1081","1081","0.08486159145832062","0.08486159145832062","0.08486159145832062","1081","1081","1081","0.07241477817296982","0.07241477817296982","0.07241477817296982","1081","1081","1081","0.08747810870409012","0.08747810870409012","0.08747810870409012","1081","1081","1081","0.08132033050060272","0.08132033050060272","0.08132033050060272","901","901","901","0.07050654292106628","0.07050654292106628","0.07050654292106628","1081","1081","1081","0.07858818024396896","0.07858818024396896","0.07858818024396896","1081","1081","1081","0.05801288038492203","0.05801288038492203","0.05801288038492203"
"180","906","906","906","0.0876583531498909","0.0876583531498909","0.0876583531498909","1087","1087","1087","0.08065485954284668","0.08065485954284668","0.08065485954284668","1087","1087","1087","0.07637643814086914","0.07637643814086914","0.07637643814086914","1087","1087","1087","0.09152448177337646","0.09152448177337646","0.09152448177337646","1087","1087","1087","0.08121827989816666","0.08121827989816666","0.08121827989816666","906","906","906","0.07677014917135239","0.07677014917135239","0.07677014917135239","1087","1087","1087","0.09044550359249115","0.09044550359249115","0.09044550359249115","1087","1087","1087","0.08013641089200974","0.08013641089200974","0.08013641089200974"
"181","911","911","911","0.09118401259183884","0.09118401259183884","0.09118401259183884","1093","1093","1093","0.09026981145143509","0.09026981145143509","0.09026981145143509","1093","1093","1093","0.11711029708385468","0.11711029708385468","0.11711029708385468","1093","1093","1093","0.0991494283080101","0.0991494283080101","0.0991494283080101","1093","1093","1093","0.07485631853342056","0.07485631853342056","0.07485631853342056","911","911","911","0.06853695958852768","0.06853695958852768","0.06853695958852768","1093","1093","1093","0.0851188451051712","0.0851188451051712","0.0851188451051712","1093","1093","1093","0.08866522461175919","0.08866522461175919","0.08866522461175919"
"182","916","916","916","0.07826367765665054","0.07826367765665054","0.07826367765665054","1099","1099","1099","0.05226244777441025","0.05226244777441025","0.05226244777441025","1099","1099","1099","0.0650331899523735","0.0650331899523735","0.0650331899523735","1099","1099","1099","0.10162494331598282","0.10162494331598282","0.10162494331598282","1099","1099","1099","0.06869292259216309","0.06869292259216309","0.06869292259216309","916","916","916","0.07451799511909485","0.07451799511909485","0.07451799511909485","1099","1099","1099","0.07860162854194641","0.07860162854194641","0.07860162854194641","1099","1099","1099","0.058282673358917236","0.058282673358917236","0.058282673358917236"
