"Step","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MIN","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MAX"
"511","0.7729288132495982","0.7729288132495982","0.7729288132495982","","","","","","","","","","0.7581836117029908","0.7581836117029908","0.7581836117029908","0.7361767096163753","0.7361767096163753","0.7361767096163753","0.6561714803073794","0.6561714803073794","0.6561714803073794","0.6036939659650562","0.6036939659650562","0.6036939659650562","0.5744191457098139","0.5744191457098139","0.5744191457098139","0.5465861333004395","0.5465861333004395","0.5465861333004395","","","","","","","","","","","","","0.32197993036097283","0.32197993036097283","0.32197993036097283","","","","","","","","","","0.006983058953171997","0.006983058953171997","0.006983058953171997"
"512","0.7911938846913891","0.7911938846913891","0.7911938846913891","","","","","","","","","","0.757047188815681","0.757047188815681","0.757047188815681","0.7350732723368049","0.7350732723368049","0.7350732723368049","0.6551879609108756","0.6551879609108756","0.6551879609108756","0.6629650190487595","0.6629650190487595","0.6629650190487595","0.5735581628897984","0.5735581628897984","0.5735581628897984","0.5457668687025493","0.5457668687025493","0.5457668687025493","","","","","","","","","","","","","0.32149732251180724","0.32149732251180724","0.32149732251180724","","","","","","","","","","","",""
"513","","","","","","","","","","0.8141114961968302","0.8141114961968302","0.8141114961968302","0.7559124692848656","0.7559124692848656","0.7559124692848656","0.7339714889724074","0.7339714889724074","0.7339714889724074","0.6542059156875603","0.6542059156875603","0.6542059156875603","0.6619713169830548","0.6619713169830548","0.6619713169830548","0.5726984705758915","0.5726984705758915","0.5726984705758915","0.5449488320803441","0.5449488320803441","0.5449488320803441","0.4772646405739677","0.4772646405739677","0.4772646405739677","","","","","","","","","","0.270304453173944","0.270304453173944","0.270304453173944","","","","","","","","","","","",""
"514","","","","","","","","","","0.8184844012992858","0.8184844012992858","0.8184844012992858","0.7547794505574248","0.7547794505574248","0.7547794505574248","0.7328713570441697","0.7328713570441697","0.7328713570441697","0.6532253424278311","0.6532253424278311","0.6532253424278311","0.6609791043530925","0.6609791043530925","0.6609791043530925","0.571840066833785","0.571840066833785","0.571840066833785","0.5366856317380362","0.5366856317380362","0.5366856317380362","0.4765492802674667","0.4765492802674667","0.4765492802674667","","","","0.43134141584116253","0.43134141584116253","0.43134141584116253","","","","0.31623614080198686","0.31623614080198686","0.31623614080198686","0.22769045800864407","0.22769045800864407","0.22769045800864407","","","","","","","","",""
"515","","","","","","","","","","0.8172575950320634","0.8172575950320634","0.8172575950320634","0.7536481300840663","0.7536481300840663","0.7536481300840663","0.7317728740767946","0.7317728740767946","0.7317728740767946","0.6522462389253981","0.6522462389253981","0.6522462389253981","0.6599883789263938","0.6599883789263938","0.6599883789263938","0.57098294973207","0.57098294973207","0.57098294973207","","","","0.47583499219704734","0.47583499219704734","0.47583499219704734","0.4088673111046287","0.4088673111046287","0.4088673111046287","","","","","","","0.26493624589947207","0.26493624589947207","0.26493624589947207","","","","","","","","","","","",""
"516","","","","","","","","","","0.8160326275947747","0.8160326275947747","0.8160326275947747","0.7525185053193184","0.7525185053193184","0.7525185053193184","0.7306760375986948","0.7306760375986948","0.7306760375986948","0.6512686029772778","0.6512686029772778","0.6512686029772778","0.6589991384738263","0.6589991384738263","0.6589991384738263","0.5701271173422329","0.5701271173422329","0.5701271173422329","","","","0.47512177475556117","0.47512177475556117","0.47512177475556117","0.46761608890293427","0.46761608890293427","0.46761608890293427","","","","0.35806030757236673","0.35806030757236673","0.35806030757236673","","","","","","","","","","","","","","",""
"517","","","","","","","","","","0.8148094962312423","0.8148094962312423","0.8148094962312423","0.751390573721525","0.751390573721525","0.751390573721525","0.7295808451419878","0.7295808451419878","0.7295808451419878","0.650292432383789","0.650292432383789","0.650292432383789","0.6580113807695983","0.6580113807695983","0.6580113807695983","0.5692725677386502","0.5692725677386502","0.5692725677386502","","","","0.4744096263382686","0.4744096263382686","0.4744096263382686","0.405978918781112","0.405978918781112","0.405978918781112","","","","0.3575236197275208","0.3575236197275208","0.3575236197275208","","","","","","","","","","","","","0.009428301225346165","0.009428301225346165","0.009428301225346165"
"518","","","","","","","","","","0.8135881981894202","0.8135881981894202","0.8135881981894202","0.7502643327528393","0.7502643327528393","0.7502643327528393","0.7284872942424903","0.7284872942424903","0.7284872942424903","0.6567310312744344","0.6567310312744344","0.6567310312744344","0.6570251035912547","0.6570251035912547","0.6570251035912547","0.5684192989985851","0.5684192989985851","0.5684192989985851","","","","0.47369854534283545","0.47369854534283545","0.47369854534283545","0.47183715237888485","0.47183715237888485","0.47183715237888485","","","","0.35698773631097","0.35698773631097","0.35698773631097","","","","","","","","","","","","","","",""
"519","0.3674972863862394","0.3674972863862394","0.3674972863862394","","","","0.8598840955986838","0.8598840955986838","0.8598840955986838","0.8123687307213873","0.8123687307213873","0.8123687307213873","0.7567470367265361","0.7567470367265361","0.7567470367265361","0.727395382439712","0.727395382439712","0.727395382439712","0.6596875148871882","0.6596875148871882","0.6596875148871882","0.6560403047196712","0.6560403047196712","0.6560403047196712","0.5675673092021827","0.5675673092021827","0.5675673092021827","","","","0.4729885301693292","0.4729885301693292","0.4729885301693292","0.416389403014234","0.416389403014234","0.416389403014234","","","","0.35645265611697663","0.35645265611697663","0.35645265611697663","","","","","","","","","","","","","","",""
"520","0.6219876771938564","0.6219876771938564","0.6219876771938564","","","","","","","0.8111510910833412","0.8111510910833412","0.8111510910833412","0.7556127670863519","0.7556127670863519","0.7556127670863519","0.7263051072768512","0.7263051072768512","0.7263051072768512","0.6586987253923766","0.6586987253923766","0.6586987253923766","0.6550569819390503","0.6550569819390503","0.6550569819390503","0.5667165964324653","0.5667165964324653","0.5667165964324653","0.534543671585802","0.534543671585802","0.534543671585802","0.47227957922021535","0.47227957922021535","0.47227957922021535","0.4873942242388423","0.4873942242388423","0.4873942242388423","0.4134520168210527","0.4134520168210527","0.4134520168210527","0.35591837794160985","0.35591837794160985","0.35591837794160985","","","","","","","","","","","","","","",""
"521","0.6550312681132918","0.6550312681132918","0.6550312681132918","","","","","","","0.8099352765355922","0.8099352765355922","0.8099352765355922","0.7794390933803891","0.7794390933803891","0.7794390933803891","0.7252164663007881","0.7252164663007881","0.7252164663007881","0.657711417969975","0.657711417969975","0.657711417969975","0.654075133036915","0.654075133036915","0.654075133036915","0.565867158775329","0.565867158775329","0.565867158775329","0.5463530133825858","0.5463530133825858","0.5463530133825858","0.471571690900354","0.471571690900354","0.471571690900354","0.4071252539513621","0.4071252539513621","0.4071252539513621","","","","0.3553849005827436","0.3553849005827436","0.3553849005827436","0.2549189962905186","0.2549189962905186","0.2549189962905186","","","","","","","","","","","",""
"522","0.7886582010957538","0.7886582010957538","0.7886582010957538","","","","","","","0.8087212843425571","0.8087212843425571","0.8087212843425571","0.772455614334094","0.772455614334094","0.772455614334094","0.7241294570620801","0.7241294570620801","0.7241294570620801","0.6567255903985413","0.6567255903985413","0.6567255903985413","0.6530947558041049","0.6530947558041049","0.6530947558041049","0.5650189943195387","0.5650189943195387","0.5650189943195387","0.5008576883237216","0.5008576883237216","0.5008576883237216","0.4708648636169961","0.4708648636169961","0.4708648636169961","0.432928804620792","0.432928804620792","0.432928804620792","","","","0.3548522228400536","0.3548522228400536","0.3548522228400536","","","","","","","","","","","","","","",""
"523","0.8547255405929688","0.8547255405929688","0.8547255405929688","","","","","","","0.807509111772753","0.807509111772753","0.807509111772753","0.7639624265542008","0.7639624265542008","0.7639624265542008","0.7230440771149561","0.7230440771149561","0.7230440771149561","0.6557412404599631","0.6557412404599631","0.6557412404599631","0.652115848034771","0.652115848034771","0.652115848034771","0.564172101156724","0.564172101156724","0.564172101156724","","","","0.47015909577978","0.47015909577978","0.47015909577978","0.4954526300988613","0.4954526300988613","0.4954526300988613","","","","0.3543203435150146","0.3543203435150146","0.3543203435150146","","","","","","","","","","","","","0.008311504470816267","0.008311504470816267","0.008311504470816267"
"524","0.8576184666526113","0.8576184666526113","0.8576184666526113","","","","","","","0.806298756098791","0.806298756098791","0.806298756098791","0.7555198557893112","0.7555198557893112","0.7555198557893112","0.7219603240173106","0.7219603240173106","0.7219603240173106","0.6547583659394525","0.6547583659394525","0.6547583659394525","0.6511384075263702","0.6511384075263702","0.6511384075263702","0.5633264773813749","0.5633264773813749","0.5633264773813749","","","","0.46945438580072774","0.46945438580072774","0.46945438580072774","","","","","","","0.35378926141089806","0.35378926141089806","0.35378926141089806","","","","","","","","","","","","","","",""
"525","0.8820824906181842","0.8820824906181842","0.8820824906181842","","","","","","","0.8050902145973704","0.8050902145973704","0.8050902145973704","0.7543874255406444","0.7543874255406444","0.7543874255406444","0.7208781953306987","0.7208781953306987","0.7208781953306987","0.6537769646255415","0.6537769646255415","0.6537769646255415","0.6549205367530628","0.6549205367530628","0.6549205367530628","0.5624821210908375","0.5624821210908375","0.5624821210908375","","","","0.46875073209424156","0.46875073209424156","0.46875073209424156","","","","","","","0.35325897533276895","0.35325897533276895","0.35325897533276895","","","","0.24148491277174966","0.24148491277174966","0.24148491277174966","","","","","","","","",""
"526","0.9049896999820739","0.9049896999820739","0.9049896999820739","","","","","","","0.8038834845492723","0.8038834845492723","0.8038834845492723","","","","0.7197976886203304","0.7197976886203304","0.7197976886203304","0.6527970343100767","0.6527970343100767","0.6527970343100767","","","","0.5616390303853099","0.5616390303853099","0.5616390303853099","","","","0.46804813307710036","0.46804813307710036","0.46804813307710036","","","","0.35231800552739007","0.35231800552739007","0.35231800552739007","0.3527294840874834","0.3527294840874834","0.3527294840874834","","","","0.22557285960612056","0.22557285960612056","0.22557285960612056","","","","","","","","",""
"527","0.9481754978224897","0.9481754978224897","0.9481754978224897","","","","","","","","","","","","","0.7187188014550653","0.7187188014550653","0.7187188014550653","0.6955974932116213","0.6955974932116213","0.6955974932116213","","","","0.5607972033678377","0.5607972033678377","0.5607972033678377","","","","0.46734658716845606","0.46734658716845606","0.46734658716845606","","","","0.36668526369547394","0.36668526369547394","0.36668526369547394","0.3522007864836858","0.3522007864836858","0.3522007864836858","0.25841869533130346","0.25841869533130346","0.25841869533130346","","","","","","","","","","","",""
"528","0.9718506045374498","0.9718506045374498","0.9718506045374498","","","","","","","","","","","","","0.7176415314074066","0.7176415314074066","0.7176415314074066","0.6543015425915931","0.6543015425915931","0.6543015425915931","","","","0.5599566381443095","0.5599566381443095","0.5599566381443095","0.5606308051943715","0.5606308051943715","0.5606308051943715","0.46664609278983005","0.46664609278983005","0.46664609278983005","","","","0.3601913722811164","0.3601913722811164","0.3601913722811164","0.3516728813318064","0.3516728813318064","0.3516728813318064","0.3041254856669988","0.3041254856669988","0.3041254856669988","","","","","","","","","","","",""
"529","0.9707193083911698","0.9707193083911698","0.9707193083911698","","","","","","","","","","","","","0.7165658760534963","0.7165658760534963","0.7165658760534963","","","","","","","0.5591173328234534","0.5591173328234534","0.5591173328234534","0.5597904893809992","0.5597904893809992","0.5597904893809992","0.5095767038420452","0.5095767038420452","0.5095767038420452","0.4277520407533478","0.4277520407533478","0.4277520407533478","0.3979438517406637","0.3979438517406637","0.3979438517406637","0.35114576744405834","0.35114576744405834","0.35114576744405834","","","","","","","","","","","","","0.007975023644611428","0.007975023644611428","0.007975023644611428"
"530","0.9465896041468965","0.9465896041468965","0.9465896041468965","","","","","","","","","","","","","0.7039251151495084","0.7039251151495084","0.7039251151495084","","","","","","","0.5582792855168321","0.5582792855168321","0.5582792855168321","0.5589514330964641","0.5589514330964641","0.5589514330964641","0.4801287198211664","0.4801287198211664","0.4801287198211664","0.4360022892036314","0.4360022892036314","0.4360022892036314","0.3973473834261264","0.3973473834261264","0.3973473834261264","0.3506194436344352","0.3506194436344352","0.3506194436344352","","","","","","","","","","","","","","",""
"531","0.9616390890586801","0.9616390890586801","0.9616390890586801","","","","","","","","","","0.7736685737339584","0.7736685737339584","0.7736685737339584","0.7144223567263132","0.7144223567263132","0.7144223567263132","","","","0.6073224402072129","0.6073224402072129","0.6073224402072129","0.5574424943388387","0.5574424943388387","0.5574424943388387","0.5581136344528893","0.5581136344528893","0.5581136344528893","0.4922038016019184","0.4922038016019184","0.4922038016019184","0.44558946029666563","0.44558946029666563","0.44558946029666563","0.35234158554674155","0.35234158554674155","0.35234158554674155","0.35009390871870816","0.35009390871870816","0.35009390871870816","","","","","","","","","","","","","","",""
"532","0.9754450828861535","0.9754450828861535","0.9754450828861535","","","","","","","0.807512044994637","0.807512044994637","0.807512044994637","0.7680463071267318","0.7680463071267318","0.7680463071267318","","","","","","","0.6184702548717775","0.6184702548717775","0.6184702548717775","0.5566069574066927","0.5566069574066927","0.5566069574066927","0.5572770915652275","0.5572770915652275","0.5572770915652275","","","","0.45088633579548193","0.45088633579548193","0.45088633579548193","","","","0.3495691615144234","0.3495691615144234","0.3495691615144234","","","","","","","","","","","","","","",""
"533","0.9868166269374066","0.9868166269374066","0.9868166269374066","","","","","","","0.8166549857084343","0.8166549857084343","0.8166549857084343","0.757603083582261","0.757603083582261","0.757603083582261","","","","","","","0.6175432449207475","0.6175432449207475","0.6175432449207475","0.5557726728404357","0.5557726728404357","0.5557726728404357","0.5564418025512569","0.5564418025512569","0.5564418025512569","","","","0.488155292077665","0.488155292077665","0.488155292077665","","","","0.3490452008408995","0.3490452008408995","0.3490452008408995","","","","","","","","","","","","","","",""
"534","0.9853375116108295","0.9853375116108295","0.9853375116108295","","","","","","","0.8154309215075344","0.8154309215075344","0.8154309215075344","0.7601816621490681","0.7601816621490681","0.7601816621490681","","","","0.6732005279262484","0.6732005279262484","0.6732005279262484","0.6166176244422791","0.6166176244422791","0.6166176244422791","0.5549396387629271","0.5549396387629271","0.5549396387629271","0.5556077655315766","0.5556077655315766","0.5556077655315766","","","","0.4528788903279391","0.4528788903279391","0.4528788903279391","","","","0.3485220255192248","0.3485220255192248","0.3485220255192248","0.2559094834479518","0.2559094834479518","0.2559094834479518","","","","","","","","","","","",""
"535","0.9475268218024756","0.9475268218024756","0.9475268218024756","","","","","","","0.8142086920265519","0.8142086920265519","0.8142086920265519","0.7590422444327726","0.7590422444327726","0.7590422444327726","","","","0.6768922071881897","0.6768922071881897","0.6768922071881897","0.6156933913537258","0.6156933913537258","0.6156933913537258","0.5541078532998398","0.5541078532998398","0.5541078532998398","0.5547749786296033","0.5547749786296033","0.5547749786296033","","","","","","","","","","0.3479996343722545","0.3479996343722545","0.3479996343722545","0.2630185741736352","0.2630185741736352","0.2630185741736352","","","","","","","","","","0.009414169375045594","0.009414169375045594","0.009414169375045594"
"536","0.9461065970046624","0.9461065970046624","0.9461065970046624","","","","","","","0.81298829451547","0.81298829451547","0.81298829451547","0.7579045345618473","0.7579045345618473","0.7579045345618473","","","","0.6758776300005314","0.6758776300005314","0.6758776300005314","0.6147705435755628","0.6147705435755628","0.6147705435755628","0.5532773145796562","0.5532773145796562","0.5532773145796562","0.5539434399715659","0.5539434399715659","0.5539434399715659","","","","","","","","","","0.3474780262246084","0.3474780262246084","0.3474780262246084","0.2626243420603782","0.2626243420603782","0.2626243420603782","","","","","","","","","","","",""
"537","0.9253908555185807","0.9253908555185807","0.9253908555185807","","","","","","","0.8117697262283936","0.8117697262283936","0.8117697262283936","0.7567685299764444","0.7567685299764444","0.7567685299764444","0.709553425388466","0.709553425388466","0.709553425388466","0.6748645735378257","0.6748645735378257","0.6748645735378257","0.6138490790313822","0.6138490790313822","0.6138490790313822","0.5524480207336638","0.5524480207336638","0.5524480207336638","0.5531131476865022","0.5531131476865022","0.5531131476865022","0.45652238764079917","0.45652238764079917","0.45652238764079917","","","","0.40373076293660465","0.40373076293660465","0.40373076293660465","0.3469571999026679","0.3469571999026679","0.3469571999026679","0.2622307008520017","0.2622307008520017","0.2622307008520017","0.22687909924360686","0.22687909924360686","0.22687909924360686","","","","","","","","",""
"538","0.9462363409136723","0.9462363409136723","0.9462363409136723","","","","","","","0.8105529844235437","0.8105529844235437","0.8105529844235437","0.7556342281205533","0.7556342281205533","0.7556342281205533","0.7525883019215491","0.7525883019215491","0.7525883019215491","0.6738530355206952","0.6738530355206952","0.6738530355206952","0.6129289956478884","0.6129289956478884","0.6129289956478884","0.5516199698959512","0.5516199698959512","0.5516199698959512","0.5522840999062542","0.5522840999062542","0.5522840999062542","0.4558381173903265","0.4558381173903265","0.4558381173903265","","","","0.3596677098332372","0.3596677098332372","0.3596677098332372","0.3464371542345735","0.3464371542345735","0.3464371542345735","0.26183764966281264","0.26183764966281264","0.26183764966281264","0.2204302062071553","0.2204302062071553","0.2204302062071553","","","","","","","","",""
